datetime,V51Z,V111Z,V351Z,Total
2024-03-05 10:10:00,30,24,0,54
2024-03-05 10:20:00,23,23,2,48
2024-03-05 10:30:00,20,22,2,44
2024-03-05 10:40:00,19,26,6,51
2024-03-05 10:50:00,20,24,3,47
2024-03-05 11:00:00,25,20,2,47
2024-03-05 11:10:00,19,18,2,39
2024-03-05 11:20:00,24,26,1,51
2024-03-05 11:30:00,16,19,5,40
2024-03-05 11:40:00,26,24,7,57
2024-03-05 11:50:00,19,20,7,46
2024-03-05 12:00:00,26,30,1,57
2024-03-05 12:10:00,22,25,6,53
2024-03-05 12:20:00,26,27,5,58
2024-03-05 12:30:00,22,16,6,44
2024-03-05 12:40:00,23,20,7,50
2024-03-05 12:50:00,22,20,3,45
2024-03-05 13:00:00,27,25,4,56
2024-03-05 13:10:00,21,15,13,49
2024-03-05 13:20:00,28,22,5,55
2024-03-05 13:30:00,23,26,3,52
2024-03-05 13:40:00,20,25,9,54
2024-03-05 13:50:00,26,18,3,47
2024-03-05 14:00:00,23,21,3,47
2024-03-05 14:10:00,26,28,6,60
2024-03-05 14:20:00,27,23,8,58
2024-03-05 14:30:00,25,21,12,58
2024-03-05 14:40:00,21,25,8,54
2024-03-05 14:50:00,17,17,8,42
2024-03-05 15:00:00,18,24,7,49
2024-03-05 15:10:00,23,25,7,55
2024-03-05 15:20:00,22,22,5,49
2024-03-05 15:30:00,26,12,9,47
2024-03-05 15:40:00,25,23,4,52
2024-03-05 15:50:00,15,13,8,36
2024-03-05 16:00:00,22,35,4,61
2024-03-05 16:10:00,20,28,11,59
2024-03-05 16:20:00,20,21,3,44
2024-03-05 16:30:00,33,22,6,61
2024-03-05 16:40:00,26,25,2,53
2024-03-05 16:50:00,33,26,5,64
2024-03-05 17:00:00,28,22,8,58
2024-03-05 17:10:00,18,22,4,44
2024-03-05 17:20:00,22,28,5,55
2024-03-05 17:30:00,18,22,9,49
2024-03-05 17:40:00,16,19,5,40
2024-03-05 17:50:00,26,18,0,44
2024-03-05 18:00:00,25,25,7,57
2024-03-05 18:10:00,14,27,4,45
2024-03-05 18:20:00,19,15,4,38
2024-03-05 18:30:00,20,15,4,39
2024-03-05 18:40:00,23,19,8,50
2024-03-05 18:50:00,23,20,6,49
2024-03-05 19:00:00,23,27,3,53
2024-03-05 19:10:00,17,17,4,38
2024-03-05 19:20:00,19,22,4,45
2024-03-05 19:30:00,15,19,6,40
2024-03-05 19:40:00,15,21,6,42
2024-03-05 19:50:00,14,18,2,34
2024-03-05 20:00:00,15,14,2,31
2024-03-05 20:10:00,21,16,1,38
2024-03-05 20:20:00,15,13,0,28
2024-03-05 20:30:00,9,13,1,23
2024-03-05 20:40:00,11,19,1,31
2024-03-05 20:50:00,7,13,0,20
2024-03-05 21:00:00,7,14,3,24
2024-03-05 21:10:00,8,13,2,23
2024-03-05 21:20:00,11,13,3,27
2024-03-05 21:30:00,6,11,3,20
2024-03-05 21:40:00,10,10,0,20
2024-03-05 21:50:00,9,9,1,19
2024-03-05 22:00:00,4,10,1,15
2024-03-05 22:10:00,8,19,1,28
2024-03-05 22:20:00,10,15,0,25
2024-03-05 22:30:00,6,9,0,15
2024-03-05 22:40:00,6,7,1,14
2024-03-05 22:50:00,1,9,1,11
2024-03-05 23:00:00,3,10,1,14
2024-03-05 23:10:00,7,10,1,18
2024-03-05 23:20:00,3,6,0,9
2024-03-05 23:30:00,2,11,1,14
2024-03-05 23:40:00,5,7,1,13
2024-03-05 23:50:00,2,4,0,6
2024-03-06 00:00:00,1,4,0,5
2024-03-06 00:10:00,2,3,0,5
2024-03-06 00:20:00,3,7,1,11
2024-03-06 00:30:00,0,1,0,1
2024-03-06 00:40:00,1,3,0,4
2024-03-06 00:50:00,2,5,0,7
2024-03-06 01:00:00,0,6,0,6
2024-03-06 01:10:00,2,4,0,6
2024-03-06 01:20:00,2,3,0,5
2024-03-06 01:30:00,1,3,1,5
2024-03-06 01:40:00,1,0,0,1
2024-03-06 01:50:00,0,2,0,2
2024-03-06 02:00:00,0,1,0,1
2024-03-06 02:10:00,1,1,0,2
2024-03-06 02:20:00,1,1,0,2
2024-03-06 02:30:00,2,0,0,2
2024-03-06 02:40:00,0,1,0,1
2024-03-06 02:50:00,2,0,0,2
2024-03-06 03:00:00,1,2,0,3
2024-03-06 03:10:00,2,1,0,3
2024-03-06 03:20:00,2,1,0,3
2024-03-06 03:30:00,0,0,1,1
2024-03-06 03:40:00,0,1,0,1
2024-03-06 03:50:00,1,3,0,4
2024-03-06 04:00:00,0,0,0,0
2024-03-06 04:10:00,1,2,0,3
2024-03-06 04:20:00,0,1,0,1
2024-03-06 04:30:00,2,0,0,2
2024-03-06 04:40:00,3,1,0,4
2024-03-06 04:50:00,2,0,0,2
2024-03-06 05:00:00,1,2,0,3
2024-03-06 05:10:00,2,5,0,7
2024-03-06 05:20:00,0,6,0,6
2024-03-06 05:30:00,11,6,1,18
2024-03-06 05:40:00,6,8,0,14
2024-03-06 05:50:00,8,10,1,19
2024-03-06 06:00:00,7,9,1,17
2024-03-06 06:10:00,8,8,0,16
2024-03-06 06:20:00,11,11,0,22
2024-03-06 06:30:00,11,14,0,25
2024-03-06 06:40:00,16,12,2,30
2024-03-06 06:50:00,12,9,2,23
2024-03-06 07:00:00,17,12,1,30
2024-03-06 07:10:00,20,16,0,36
2024-03-06 07:20:00,28,18,7,53
2024-03-06 07:30:00,30,20,7,57
2024-03-06 07:40:00,33,21,13,67
2024-03-06 07:50:00,29,29,5,63
2024-03-06 08:00:00,24,18,5,47
2024-03-06 08:10:00,26,23,6,55
2024-03-06 08:20:00,24,23,5,52
2024-03-06 08:30:00,32,12,5,49
2024-03-06 08:40:00,21,24,3,48
2024-03-06 08:50:00,27,17,4,48
2024-03-06 09:00:00,26,17,3,46
2024-03-06 09:10:00,14,14,3,31
2024-03-06 09:20:00,25,14,4,43
2024-03-06 09:30:00,29,19,2,50
2024-03-06 09:40:00,20,16,6,42
2024-03-06 09:50:00,25,20,6,51
2024-03-06 10:00:00,20,22,5,47
2024-03-06 10:10:00,20,16,3,39
2024-03-06 10:20:00,34,23,0,57
2024-03-06 10:30:00,22,23,8,53
2024-03-06 10:40:00,22,22,1,45
2024-03-06 10:50:00,22,20,8,50
2024-03-06 11:00:00,15,23,8,46
2024-03-06 11:10:00,18,19,1,38
2024-03-06 11:20:00,18,25,2,45
2024-03-06 11:30:00,22,19,7,48
2024-03-06 11:40:00,30,27,1,58
2024-03-06 11:50:00,21,22,2,45
2024-03-06 12:00:00,20,24,3,47
2024-03-06 12:10:00,17,17,7,41
2024-03-06 12:20:00,20,24,7,51
2024-03-06 12:30:00,20,19,13,52
2024-03-06 12:40:00,26,22,6,54
2024-03-06 12:50:00,27,23,9,59
2024-03-06 13:00:00,34,18,5,57
2024-03-06 13:10:00,26,18,13,57
2024-03-06 13:20:00,25,28,6,59
2024-03-06 13:30:00,17,23,7,47
2024-03-06 13:40:00,19,23,4,46
2024-03-06 13:50:00,17,25,5,47
2024-03-06 14:00:00,19,27,8,54
2024-03-06 14:10:00,24,16,8,48
2024-03-06 14:20:00,22,14,6,42
2024-03-06 14:30:00,23,17,6,46
2024-03-06 14:40:00,26,23,7,56
2024-03-06 14:50:00,21,20,3,44
2024-03-06 15:00:00,24,24,5,53
2024-03-06 15:10:00,36,21,5,62
2024-03-06 15:20:00,23,16,8,47
2024-03-06 15:30:00,30,21,7,58
2024-03-06 15:40:00,27,19,5,51
2024-03-06 15:50:00,35,22,5,62
2024-03-06 16:00:00,20,32,3,55
2024-03-06 16:10:00,29,24,5,58
2024-03-06 16:20:00,29,22,5,56
2024-03-06 16:30:00,20,26,6,52
2024-03-06 16:40:00,25,17,6,48
2024-03-06 16:50:00,25,24,5,54
2024-03-06 17:00:00,26,23,8,57
2024-03-06 17:10:00,28,17,8,53
2024-03-06 17:20:00,29,26,4,59
2024-03-06 17:30:00,28,28,3,59
2024-03-06 17:40:00,23,24,5,52
2024-03-06 17:50:00,28,19,4,51
2024-03-06 18:00:00,24,24,6,54
2024-03-06 18:10:00,26,31,5,62
2024-03-06 18:20:00,20,16,9,45
2024-03-06 18:30:00,23,12,0,35
2024-03-06 18:40:00,10,19,5,34
2024-03-06 18:50:00,15,18,4,37
2024-03-06 19:00:00,15,18,4,37
2024-03-06 19:10:00,17,15,6,38
2024-03-06 19:20:00,12,23,7,42
2024-03-06 19:30:00,21,13,5,39
2024-03-06 19:40:00,17,18,5,40
2024-03-06 19:50:00,14,18,2,34
2024-03-06 20:00:00,11,13,2,26
2024-03-06 20:10:00,13,14,4,31
2024-03-06 20:20:00,8,13,2,23
2024-03-06 20:30:00,14,16,2,32
2024-03-06 20:40:00,12,13,0,25
2024-03-06 20:50:00,8,9,1,18
2024-03-06 21:00:00,9,13,4,26
2024-03-06 21:10:00,9,8,0,17
2024-03-06 21:20:00,7,11,1,19
2024-03-06 21:30:00,3,12,2,17
2024-03-06 21:40:00,3,8,1,12
2024-03-06 21:50:00,13,11,2,26
2024-03-06 22:00:00,2,13,2,17
2024-03-06 22:10:00,10,11,2,23
2024-03-06 22:20:00,9,10,0,19
2024-03-06 22:30:00,6,9,3,18
2024-03-06 22:40:00,9,7,1,17
2024-03-06 22:50:00,3,9,3,15
2024-03-06 23:00:00,5,7,0,12
2024-03-06 23:10:00,4,7,0,11
2024-03-06 23:20:00,5,5,0,10
2024-03-06 23:30:00,1,8,1,10
2024-03-06 23:40:00,5,5,0,10
2024-03-06 23:50:00,4,4,0,8
2024-03-07 00:00:00,2,2,0,4
2024-03-07 00:10:00,6,3,0,9
2024-03-07 00:20:00,4,5,0,9
2024-03-07 00:30:00,4,5,0,9
2024-03-07 00:40:00,2,3,1,6
2024-03-07 00:50:00,2,2,0,4
2024-03-07 01:00:00,3,3,0,6
2024-03-07 01:10:00,1,5,0,6
2024-03-07 01:20:00,1,1,1,3
2024-03-07 01:30:00,4,5,0,9
2024-03-07 01:40:00,1,1,0,2
2024-03-07 01:50:00,2,0,0,2
2024-03-07 02:00:00,2,3,0,5
2024-03-07 02:10:00,1,0,0,1
2024-03-07 02:20:00,0,0,0,0
2024-03-07 02:30:00,0,1,1,2
2024-03-07 02:40:00,0,0,0,0
2024-03-07 02:50:00,0,0,0,0
2024-03-07 03:00:00,0,1,0,1
2024-03-07 03:10:00,1,0,0,1
2024-03-07 03:20:00,2,0,0,2
2024-03-07 03:30:00,1,1,0,2
2024-03-07 03:40:00,1,0,0,1
2024-03-07 03:50:00,3,2,0,5
2024-03-07 04:00:00,0,0,0,0
2024-03-07 04:10:00,1,3,0,4
2024-03-07 04:20:00,0,0,1,1
2024-03-07 04:30:00,2,0,0,2
2024-03-07 04:40:00,3,0,0,3
2024-03-07 04:50:00,3,2,0,5
2024-03-07 05:00:00,2,0,0,2
2024-03-07 05:10:00,2,2,0,4
2024-03-07 05:20:00,0,5,0,5
2024-03-07 05:30:00,4,4,0,8
2024-03-07 05:40:00,10,4,0,14
2024-03-07 05:50:00,7,7,0,14
2024-03-07 06:00:00,3,9,0,12
2024-03-07 06:10:00,8,7,1,16
2024-03-07 06:20:00,10,7,0,17
2024-03-07 06:30:00,10,10,0,20
2024-03-07 06:40:00,20,11,2,33
2024-03-07 06:50:00,21,20,1,42
2024-03-07 07:00:00,13,14,2,29
2024-03-07 07:10:00,26,8,3,37
2024-03-07 07:20:00,12,16,4,32
2024-03-07 07:30:00,32,17,13,62
2024-03-07 07:40:00,32,18,11,61
2024-03-07 07:50:00,36,15,12,63
2024-03-07 08:00:00,26,17,7,50
2024-03-07 08:10:00,32,13,5,50
2024-03-07 08:20:00,19,20,8,47
2024-03-07 08:30:00,26,23,7,56
2024-03-07 08:40:00,22,16,3,41
2024-03-07 08:50:00,16,19,6,41
2024-03-07 09:00:00,22,17,5,44
2024-03-07 09:10:00,14,19,4,37
2024-03-07 09:20:00,21,20,4,45
2024-03-07 09:30:00,17,22,7,46
2024-03-07 09:40:00,20,21,6,47
2024-03-07 09:50:00,25,26,5,56
2024-03-07 10:00:00,26,19,6,51
2024-03-07 10:10:00,30,20,3,53
2024-03-07 10:20:00,16,24,6,46
2024-03-07 10:30:00,24,19,3,46
2024-03-07 10:40:00,27,22,5,54
2024-03-07 10:50:00,24,21,4,49
2024-03-07 11:00:00,27,22,5,54
2024-03-07 11:10:00,26,21,1,48
2024-03-07 11:20:00,27,22,8,57
2024-03-07 11:30:00,25,16,6,47
2024-03-07 11:40:00,25,25,6,56
2024-03-07 11:50:00,23,16,5,44
2024-03-07 12:00:00,25,17,8,50
2024-03-07 12:10:00,25,20,2,47
2024-03-07 12:20:00,35,29,4,68
2024-03-07 12:30:00,17,21,4,42
2024-03-07 12:40:00,30,27,6,63
2024-03-07 12:50:00,28,22,4,54
2024-03-07 13:00:00,23,18,12,53
2024-03-07 13:10:00,29,21,12,62
2024-03-07 13:20:00,27,22,10,59
2024-03-07 13:30:00,35,20,8,63
2024-03-07 13:40:00,28,26,7,61
2024-03-07 13:50:00,22,23,9,54
2024-03-07 14:00:00,26,17,9,52
2024-03-07 14:10:00,26,20,5,51
2024-03-07 14:20:00,27,20,3,50
2024-03-07 14:30:00,26,13,7,46
2024-03-07 14:40:00,25,20,9,54
2024-03-07 14:50:00,28,22,7,57
2024-03-07 15:00:00,25,22,8,55
2024-03-07 15:10:00,27,20,8,55
2024-03-07 15:20:00,21,23,5,49
2024-03-07 15:30:00,20,23,7,50
2024-03-07 15:40:00,25,24,5,54
2024-03-07 15:50:00,21,23,5,49
2024-03-07 16:00:00,29,18,10,57
2024-03-07 16:10:00,26,21,5,52
2024-03-07 16:20:00,31,27,4,62
2024-03-07 16:30:00,29,21,6,56
2024-03-07 16:40:00,32,22,6,60
2024-03-07 16:50:00,39,22,8,69
2024-03-07 17:00:00,31,20,7,58
2024-03-07 17:10:00,25,22,6,53
2024-03-07 17:20:00,24,22,6,52
2024-03-07 17:30:00,21,30,8,59
2024-03-07 17:40:00,27,23,6,56
2024-03-07 17:50:00,24,22,7,53
2024-03-07 18:00:00,24,20,4,48
2024-03-07 18:10:00,22,15,5,42
2024-03-07 18:20:00,24,14,6,44
2024-03-07 18:30:00,21,24,3,48
2024-03-07 18:40:00,17,21,3,41
2024-03-07 18:50:00,13,19,4,36
2024-03-07 19:00:00,21,12,0,33
2024-03-07 19:10:00,19,15,4,38
2024-03-07 19:20:00,20,18,5,43
2024-03-07 19:30:00,16,18,5,39
2024-03-07 19:40:00,20,17,2,39
2024-03-07 19:50:00,13,10,6,29
2024-03-07 20:00:00,16,15,2,33
2024-03-07 20:10:00,16,15,5,36
2024-03-07 20:20:00,12,13,4,29
2024-03-07 20:30:00,8,12,1,21
2024-03-07 20:40:00,10,15,1,26
2024-03-07 20:50:00,10,14,1,25
2024-03-07 21:00:00,11,10,6,27
2024-03-07 21:10:00,8,8,2,18
2024-03-07 21:20:00,11,16,5,32
2024-03-07 21:30:00,11,13,0,24
2024-03-07 21:40:00,7,10,0,17
2024-03-07 21:50:00,8,10,2,20
2024-03-07 22:00:00,10,14,0,24
2024-03-07 22:10:00,9,16,0,25
2024-03-07 22:20:00,10,13,4,27
2024-03-07 22:30:00,2,9,2,13
2024-03-07 22:40:00,7,9,2,18
2024-03-07 22:50:00,4,13,1,18
2024-03-07 23:00:00,8,9,1,18
2024-03-07 23:10:00,8,8,3,19
2024-03-07 23:20:00,6,10,0,16
2024-03-07 23:30:00,3,9,1,13
2024-03-07 23:40:00,5,6,0,11
2024-03-07 23:50:00,4,3,0,7
2024-03-08 00:00:00,1,10,0,11
2024-03-08 00:10:00,4,6,0,10
2024-03-08 00:20:00,6,7,0,13
2024-03-08 00:30:00,0,3,1,4
2024-03-08 00:40:00,1,3,0,4
2024-03-08 00:50:00,1,4,0,5
2024-03-08 01:00:00,1,5,0,6
2024-03-08 01:10:00,3,8,0,11
2024-03-08 01:20:00,0,6,0,6
2024-03-08 01:30:00,2,5,0,7
2024-03-08 01:40:00,1,2,0,3
2024-03-08 01:50:00,1,2,0,3
2024-03-08 02:00:00,1,2,0,3
2024-03-08 02:10:00,5,2,0,7
2024-03-08 02:20:00,2,0,0,2
2024-03-08 02:30:00,0,4,0,4
2024-03-08 02:40:00,1,2,0,3
2024-03-08 02:50:00,0,2,0,2
2024-03-08 03:00:00,1,0,0,1
2024-03-08 03:10:00,1,1,0,2
2024-03-08 03:20:00,2,1,0,3
2024-03-08 03:30:00,2,0,0,2
2024-03-08 03:40:00,1,2,1,4
2024-03-08 03:50:00,1,0,0,1
2024-03-08 04:00:00,0,1,0,1
2024-03-08 04:10:00,1,1,0,2
2024-03-08 04:20:00,0,2,0,2
2024-03-08 04:30:00,1,0,0,1
2024-03-08 04:40:00,2,1,0,3
2024-03-08 04:50:00,2,0,0,2
2024-03-08 05:00:00,1,0,0,1
2024-03-08 05:10:00,0,1,0,1
2024-03-08 05:20:00,2,4,0,6
2024-03-08 05:30:00,5,4,0,9
2024-03-08 05:40:00,7,3,0,10
2024-03-08 05:50:00,13,5,0,18
2024-03-08 06:00:00,6,12,0,18
2024-03-08 06:10:00,13,12,0,25
2024-03-08 06:20:00,11,12,1,24
2024-03-08 06:30:00,11,9,0,20
2024-03-08 06:40:00,11,10,0,21
2024-03-08 06:50:00,19,11,1,31
2024-03-08 07:00:00,26,12,2,40
2024-03-08 07:10:00,24,12,5,41
2024-03-08 07:20:00,25,15,9,49
2024-03-08 07:30:00,20,19,8,47
2024-03-08 07:40:00,27,13,12,52
2024-03-08 07:50:00,23,23,10,56
2024-03-08 08:00:00,25,17,8,50
2024-03-08 08:10:00,23,20,8,51
2024-03-08 08:20:00,20,20,7,47
2024-03-08 08:30:00,20,22,6,48
2024-03-08 08:40:00,32,26,6,64
2024-03-08 08:50:00,17,19,4,40
2024-03-08 09:00:00,21,15,5,41
2024-03-08 09:10:00,20,20,2,42
2024-03-08 09:20:00,21,20,4,45
2024-03-08 09:30:00,29,28,4,61
2024-03-08 09:40:00,31,25,7,63
2024-03-08 09:50:00,30,17,2,49
2024-03-08 10:00:00,22,24,8,54
2024-03-08 10:10:00,18,24,2,44
2024-03-08 10:20:00,28,19,5,52
2024-03-08 10:30:00,18,27,2,47
2024-03-08 10:40:00,27,26,3,56
2024-03-08 10:50:00,22,16,4,42
2024-03-08 11:00:00,17,24,1,42
2024-03-08 11:10:00,24,22,8,54
2024-03-08 11:20:00,22,16,10,48
2024-03-08 11:30:00,28,30,3,61
2024-03-08 11:40:00,28,25,7,60
2024-03-08 11:50:00,29,23,4,56
2024-03-08 12:00:00,30,18,6,54
2024-03-08 12:10:00,35,25,4,64
2024-03-08 12:20:00,39,25,7,71
2024-03-08 12:30:00,30,17,12,59
2024-03-08 12:40:00,32,19,10,61
2024-03-08 12:50:00,27,16,7,50
2024-03-08 13:00:00,34,26,6,66
2024-03-08 13:10:00,24,26,18,68
2024-03-08 13:20:00,27,27,12,66
2024-03-08 13:30:00,28,25,7,60
2024-03-08 13:40:00,30,15,16,61
2024-03-08 13:50:00,19,25,7,51
2024-03-08 14:00:00,38,14,11,63
2024-03-08 14:10:00,35,22,9,66
2024-03-08 14:20:00,26,15,6,47
2024-03-08 14:30:00,29,25,16,70
2024-03-08 14:40:00,23,29,13,65
2024-03-08 14:50:00,37,16,8,61
2024-03-08 15:00:00,19,19,9,47
2024-03-08 15:10:00,37,19,9,65
2024-03-08 15:20:00,35,27,6,68
2024-03-08 15:30:00,26,22,8,56
2024-03-08 15:40:00,30,24,5,59
2024-03-08 15:50:00,20,15,13,48
2024-03-08 16:00:00,36,23,4,63
2024-03-08 16:10:00,35,23,5,63
2024-03-08 16:20:00,20,24,5,49
2024-03-08 16:30:00,38,29,4,71
2024-03-08 16:40:00,33,28,10,71
2024-03-08 16:50:00,25,25,10,60
2024-03-08 17:00:00,15,22,8,45
2024-03-08 17:10:00,26,24,10,60
2024-03-08 17:20:00,26,23,9,58
2024-03-08 17:30:00,17,30,8,55
2024-03-08 17:40:00,19,17,7,43
2024-03-08 17:50:00,29,22,5,56
2024-03-08 18:00:00,19,29,8,56
2024-03-08 18:10:00,34,25,6,65
2024-03-08 18:20:00,21,28,3,52
2024-03-08 18:30:00,26,25,7,58
2024-03-08 18:40:00,16,17,6,39
2024-03-08 18:50:00,20,20,7,47
2024-03-08 19:00:00,26,23,7,56
2024-03-08 19:10:00,21,17,5,43
2024-03-08 19:20:00,20,14,5,39
2024-03-08 19:30:00,16,20,4,40
2024-03-08 19:40:00,19,17,1,37
2024-03-08 19:50:00,26,19,4,49
2024-03-08 20:00:00,21,18,1,40
2024-03-08 20:10:00,17,13,5,35
2024-03-08 20:20:00,24,17,6,47
2024-03-08 20:30:00,11,16,3,30
2024-03-08 20:40:00,15,17,1,33
2024-03-08 20:50:00,18,17,3,38
2024-03-08 21:00:00,19,16,2,37
2024-03-08 21:10:00,14,14,4,32
2024-03-08 21:20:00,8,10,1,19
2024-03-08 21:30:00,9,14,6,29
2024-03-08 21:40:00,10,14,2,26
2024-03-08 21:50:00,10,11,3,24
2024-03-08 22:00:00,10,14,1,25
2024-03-08 22:10:00,11,9,2,22
2024-03-08 22:20:00,6,16,1,23
2024-03-08 22:30:00,12,19,1,32
2024-03-08 22:40:00,8,11,1,20
2024-03-08 22:50:00,8,11,0,19
2024-03-08 23:00:00,9,14,4,27
2024-03-08 23:10:00,12,13,2,27
2024-03-08 23:20:00,9,8,2,19
2024-03-08 23:30:00,7,7,3,17
2024-03-08 23:40:00,8,10,0,18
2024-03-08 23:50:00,12,11,1,24
2024-03-09 00:00:00,9,12,1,22
2024-03-09 00:10:00,7,9,2,18
2024-03-09 00:20:00,6,6,1,13
2024-03-09 00:30:00,7,7,1,15
2024-03-09 00:40:00,4,6,0,10
2024-03-09 00:50:00,4,7,1,12
2024-03-09 01:00:00,8,7,1,16
2024-03-09 01:10:00,4,5,0,9
2024-03-09 01:20:00,4,8,1,13
2024-03-09 01:30:00,5,3,0,8
2024-03-09 01:40:00,3,6,0,9
2024-03-09 01:50:00,3,3,0,6
2024-03-09 02:00:00,1,3,0,4
2024-03-09 02:10:00,4,4,1,9
2024-03-09 02:20:00,2,8,0,10
2024-03-09 02:30:00,3,2,1,6
2024-03-09 02:40:00,4,5,0,9
2024-03-09 02:50:00,1,1,0,2
2024-03-09 03:00:00,1,2,0,3
2024-03-09 03:10:00,2,2,0,4
2024-03-09 03:20:00,4,0,0,4
2024-03-09 03:30:00,0,1,2,3
2024-03-09 03:40:00,1,2,0,3
2024-03-09 03:50:00,1,1,0,2
2024-03-09 04:00:00,3,1,0,4
2024-03-09 04:10:00,1,1,0,2
2024-03-09 04:20:00,2,2,0,4
2024-03-09 04:30:00,2,4,0,6
2024-03-09 04:40:00,1,1,0,2
2024-03-09 04:50:00,1,0,1,2
2024-03-09 05:00:00,2,2,0,4
2024-03-09 05:10:00,1,4,0,5
2024-03-09 05:20:00,1,1,0,2
2024-03-09 05:30:00,3,5,0,8
2024-03-09 05:40:00,2,1,0,3
2024-03-09 05:50:00,2,4,1,7
2024-03-09 06:00:00,3,5,0,8
2024-03-09 06:10:00,1,1,1,3
2024-03-09 06:20:00,1,3,0,4
2024-03-09 06:30:00,0,5,0,5
2024-03-09 06:40:00,4,4,0,8
2024-03-09 06:50:00,4,6,0,10
2024-03-09 07:00:00,1,1,0,2
2024-03-09 07:10:00,3,3,2,8
2024-03-09 07:20:00,5,6,0,11
2024-03-09 07:30:00,6,5,0,11
2024-03-09 07:40:00,5,6,1,12
2024-03-09 07:50:00,9,4,0,13
2024-03-09 08:00:00,8,3,1,12
2024-03-09 08:10:00,12,6,1,19
2024-03-09 08:20:00,8,9,2,19
2024-03-09 08:30:00,9,17,0,26
2024-03-09 08:40:00,18,10,0,28
2024-03-09 08:50:00,11,15,3,29
2024-03-09 09:00:00,17,10,2,29
2024-03-09 09:10:00,16,9,2,27
2024-03-09 09:20:00,26,16,2,44
2024-03-09 09:30:00,24,13,4,41
2024-03-09 09:40:00,19,20,4,43
2024-03-09 09:50:00,26,13,5,44
2024-03-09 10:00:00,23,17,7,47
2024-03-09 10:10:00,22,13,13,48
2024-03-09 10:20:00,23,26,7,56
2024-03-09 10:30:00,26,18,6,50
2024-03-09 10:40:00,21,27,2,50
2024-03-09 10:50:00,22,15,6,43
2024-03-09 11:00:00,20,17,3,40
2024-03-09 11:10:00,23,23,3,49
2024-03-09 11:20:00,19,24,5,48
2024-03-09 11:30:00,22,20,5,47
2024-03-09 11:40:00,24,27,2,53
2024-03-09 11:50:00,26,15,4,45
2024-03-09 12:00:00,27,27,6,60
2024-03-09 12:10:00,36,23,7,66
2024-03-09 12:20:00,39,17,5,61
2024-03-09 12:30:00,27,19,9,55
2024-03-09 12:40:00,35,26,6,67
2024-03-09 12:50:00,30,21,8,59
2024-03-09 13:00:00,28,18,13,59
2024-03-09 13:10:00,29,17,8,54
2024-03-09 13:20:00,21,22,10,53
2024-03-09 13:30:00,28,16,13,57
2024-03-09 13:40:00,15,20,12,47
2024-03-09 13:50:00,22,23,7,52
2024-03-09 14:00:00,28,22,9,59
2024-03-09 14:10:00,32,18,9,59
2024-03-09 14:20:00,28,24,9,61
2024-03-09 14:30:00,18,31,4,53
2024-03-09 14:40:00,41,19,6,66
2024-03-09 14:50:00,28,26,4,58
2024-03-09 15:00:00,30,23,6,59
2024-03-09 15:10:00,26,24,5,55
2024-03-09 15:20:00,31,23,2,56
2024-03-09 15:30:00,23,23,3,49
2024-03-09 15:40:00,19,30,4,53
2024-03-09 15:50:00,31,22,4,57
2024-03-09 16:00:00,16,29,7,52
2024-03-09 16:10:00,19,22,5,46
2024-03-09 16:20:00,17,22,2,41
2024-03-09 16:30:00,13,28,4,45
2024-03-09 16:40:00,13,16,9,38
2024-03-09 16:50:00,25,27,4,56
2024-03-09 17:00:00,22,26,3,51
2024-03-09 17:10:00,16,23,2,41
2024-03-09 17:20:00,21,21,7,49
2024-03-09 17:30:00,29,22,5,56
2024-03-09 17:40:00,17,23,3,43
2024-03-09 17:50:00,31,13,6,50
2024-03-09 18:00:00,22,29,4,55
2024-03-09 18:10:00,15,18,2,35
2024-03-09 18:20:00,22,29,4,55
