datetime,V51Z,V111Z,Total
2024-03-09 18:50:00,25,23,48
2024-03-09 19:00:00,21,16,37
2024-03-09 19:10:00,16,29,45
2024-03-09 19:20:00,23,22,45
2024-03-09 19:30:00,25,21,46
2024-03-09 19:40:00,28,20,48
2024-03-09 19:50:00,25,16,41
2024-03-09 20:00:00,22,16,38
2024-03-09 20:10:00,18,16,34
2024-03-09 20:20:00,8,21,29
2024-03-09 20:30:00,11,18,29
2024-03-09 20:40:00,22,22,44
2024-03-09 20:50:00,16,10,26
2024-03-09 21:00:00,20,11,31
2024-03-09 21:10:00,21,7,28
2024-03-09 21:20:00,11,10,21
2024-03-09 21:30:00,9,11,20
2024-03-09 21:40:00,18,8,26
2024-03-09 21:50:00,10,13,23
2024-03-09 22:00:00,21,16,37
2024-03-09 22:10:00,8,13,21
2024-03-09 22:20:00,8,12,20
2024-03-09 22:30:00,10,14,24
2024-03-09 22:40:00,13,17,30
2024-03-09 22:50:00,15,7,22
2024-03-09 23:00:00,9,10,19
2024-03-09 23:10:00,8,9,17
2024-03-09 23:20:00,24,11,35
2024-03-09 23:30:00,7,12,19
2024-03-09 23:40:00,12,9,21
2024-03-09 23:50:00,5,8,13
2024-03-10 00:00:00,9,10,19
2024-03-10 00:10:00,14,5,19
2024-03-10 00:20:00,2,14,16
2024-03-10 00:30:00,4,11,15
2024-03-10 00:40:00,8,8,16
2024-03-10 00:50:00,11,2,13
2024-03-10 01:00:00,5,10,15
2024-03-10 01:10:00,6,5,11
2024-03-10 01:20:00,6,6,12
2024-03-10 01:30:00,5,7,12
2024-03-10 01:40:00,9,2,11
2024-03-10 01:50:00,5,9,14
2024-03-10 02:00:00,5,4,9
2024-03-10 02:10:00,3,4,7
2024-03-10 02:20:00,2,2,4
2024-03-10 02:30:00,6,4,10
2024-03-10 02:40:00,2,1,3
2024-03-10 02:50:00,7,1,8
2024-03-10 03:00:00,0,3,3
2024-03-10 03:10:00,4,4,8
2024-03-10 03:20:00,2,2,4
2024-03-10 03:30:00,0,0,0
2024-03-10 03:40:00,1,6,7
2024-03-10 03:50:00,4,0,4
2024-03-10 04:00:00,1,1,2
2024-03-10 04:10:00,2,1,3
2024-03-10 04:20:00,1,0,1
2024-03-10 04:30:00,0,0,0
2024-03-10 04:40:00,2,4,6
2024-03-10 04:50:00,0,2,2
2024-03-10 05:00:00,1,2,3
2024-03-10 05:10:00,1,2,3
2024-03-10 05:20:00,2,7,9
2024-03-10 05:30:00,1,1,2
2024-03-10 05:40:00,1,4,5
2024-03-10 05:50:00,2,1,3
2024-03-10 06:00:00,0,3,3
2024-03-10 06:10:00,3,6,9
2024-03-10 06:20:00,2,6,8
2024-03-10 06:30:00,7,5,12
2024-03-10 06:40:00,7,4,11
2024-03-10 06:50:00,3,3,6
2024-03-10 07:00:00,2,3,5
2024-03-10 07:10:00,4,3,7
2024-03-10 07:20:00,4,4,8
2024-03-10 07:30:00,3,8,11
2024-03-10 07:40:00,5,6,11
2024-03-10 07:50:00,2,13,15
2024-03-10 08:00:00,4,8,12
2024-03-10 08:10:00,11,13,24
2024-03-10 08:20:00,10,13,23
2024-03-10 08:30:00,12,9,21
2024-03-10 08:40:00,12,14,26
2024-03-10 08:50:00,10,14,24
2024-03-10 09:00:00,16,21,37
2024-03-10 09:10:00,11,22,33
2024-03-10 09:20:00,8,14,22
2024-03-10 09:30:00,21,14,35
2024-03-10 09:40:00,19,18,37
2024-03-10 09:50:00,17,20,37
2024-03-10 10:00:00,17,27,44
2024-03-10 10:10:00,12,23,35
2024-03-10 10:20:00,14,22,36
2024-03-10 10:30:00,15,18,33
2024-03-10 10:40:00,21,16,37
2024-03-10 10:50:00,20,20,40
2024-03-10 11:00:00,19,22,41
2024-03-10 11:10:00,17,26,43
2024-03-10 11:20:00,20,20,40
2024-03-10 11:30:00,19,25,44
2024-03-10 11:40:00,26,26,52
2024-03-10 11:50:00,26,26,52
2024-03-10 12:00:00,27,22,49
2024-03-10 12:10:00,20,22,42
2024-03-10 12:20:00,21,18,39
2024-03-10 12:30:00,29,26,55
2024-03-10 12:40:00,20,30,50
2024-03-10 12:50:00,25,22,47
2024-03-10 13:00:00,15,24,39
2024-03-10 13:10:00,22,20,42
2024-03-10 13:20:00,23,20,43
2024-03-10 13:30:00,24,22,46
2024-03-10 13:40:00,20,25,45
2024-03-10 13:50:00,20,19,39
2024-03-10 14:00:00,25,17,42
2024-03-10 14:10:00,23,29,52
2024-03-10 14:20:00,25,25,50
2024-03-10 14:30:00,23,27,50
2024-03-10 14:40:00,18,22,40
2024-03-10 14:50:00,17,21,38
2024-03-10 15:00:00,27,25,52
2024-03-10 15:10:00,26,25,51
2024-03-10 15:20:00,23,25,48
2024-03-10 15:30:00,22,17,39
2024-03-10 15:40:00,28,30,58
2024-03-10 15:50:00,18,18,36
2024-03-10 16:00:00,26,25,51
2024-03-10 16:10:00,23,26,49
2024-03-10 16:20:00,21,18,39
2024-03-10 16:30:00,26,25,51
2024-03-10 16:40:00,25,25,50
2024-03-10 16:50:00,28,30,58
2024-03-10 17:00:00,24,27,51
2024-03-10 17:10:00,26,25,51
2024-03-10 17:20:00,24,25,49
2024-03-10 17:30:00,21,26,47
2024-03-10 17:40:00,25,26,51
2024-03-10 17:50:00,19,22,41
2024-03-10 18:00:00,24,25,49
2024-03-10 18:10:00,21,20,41
2024-03-10 18:20:00,25,22,47
2024-03-10 18:30:00,23,17,40
2024-03-10 18:40:00,23,21,44
2024-03-10 18:50:00,23,22,45
2024-03-10 19:00:00,21,27,48
2024-03-10 19:10:00,28,21,49
2024-03-10 19:20:00,25,26,51
2024-03-10 19:30:00,21,17,38
2024-03-10 19:40:00,15,17,32
2024-03-10 19:50:00,23,13,36
2024-03-10 20:00:00,24,9,33
2024-03-10 20:10:00,19,9,28
2024-03-10 20:20:00,18,12,30
2024-03-10 20:30:00,19,10,29
2024-03-10 20:40:00,14,12,26
2024-03-10 20:50:00,16,9,25
2024-03-10 21:00:00,14,7,21
2024-03-10 21:10:00,14,9,23
2024-03-10 21:20:00,15,4,19
2024-03-10 21:30:00,16,5,21
2024-03-10 21:40:00,12,10,22
2024-03-10 21:50:00,9,7,16
2024-03-10 22:00:00,8,18,26
2024-03-10 22:10:00,9,5,14
2024-03-10 22:20:00,6,5,11
2024-03-10 22:30:00,9,4,13
2024-03-10 22:40:00,8,6,14
2024-03-10 22:50:00,4,5,9
2024-03-10 23:00:00,4,4,8
2024-03-10 23:10:00,6,5,11
2024-03-10 23:20:00,5,1,6
2024-03-10 23:30:00,5,2,7
2024-03-10 23:40:00,5,2,7
2024-03-10 23:50:00,5,1,6
2024-03-11 00:00:00,4,8,12
2024-03-11 00:10:00,2,5,7
2024-03-11 00:20:00,1,6,7
2024-03-11 00:30:00,3,0,3
2024-03-11 00:40:00,1,1,2
2024-03-11 00:50:00,2,2,4
2024-03-11 01:00:00,1,2,3
2024-03-11 01:10:00,2,2,4
2024-03-11 01:20:00,0,0,0
2024-03-11 01:30:00,0,0,0
2024-03-11 01:40:00,1,0,1
2024-03-11 01:50:00,1,2,3
2024-03-11 02:00:00,1,1,2
2024-03-11 02:10:00,2,0,2
2024-03-11 02:20:00,1,1,2
2024-03-11 02:30:00,1,2,3
2024-03-11 02:40:00,1,0,1
2024-03-11 02:50:00,0,1,1
2024-03-11 03:00:00,0,0,0
2024-03-11 03:10:00,1,0,1
2024-03-11 03:20:00,0,0,0
2024-03-11 03:30:00,4,1,5
2024-03-11 03:40:00,2,2,4
2024-03-11 03:50:00,3,5,8
2024-03-11 04:00:00,1,1,2
2024-03-11 04:10:00,2,3,5
2024-03-11 04:20:00,1,5,6
2024-03-11 04:30:00,1,5,6
2024-03-11 04:40:00,0,4,4
2024-03-11 04:50:00,1,13,14
2024-03-11 05:00:00,5,6,11
2024-03-11 05:10:00,8,20,28
2024-03-11 05:20:00,2,11,13
2024-03-11 05:30:00,7,18,25
2024-03-11 05:40:00,7,15,22
2024-03-11 05:50:00,5,9,14
2024-03-11 06:00:00,4,12,16
2024-03-11 06:10:00,10,19,29
2024-03-11 06:20:00,10,22,32
2024-03-11 06:30:00,11,18,29
2024-03-11 06:40:00,18,23,41
2024-03-11 06:50:00,12,32,44
2024-03-11 07:00:00,17,28,45
2024-03-11 07:10:00,32,27,59
2024-03-11 07:20:00,21,30,51
2024-03-11 07:30:00,25,31,56
2024-03-11 07:40:00,35,30,65
2024-03-11 07:50:00,33,20,53
2024-03-11 08:00:00,40,42,82
2024-03-11 08:10:00,27,29,56
2024-03-11 08:20:00,30,33,63
2024-03-11 08:30:00,25,19,44
2024-03-11 08:40:00,41,19,60
2024-03-11 08:50:00,29,22,51
2024-03-11 09:00:00,29,32,61
2024-03-11 09:10:00,28,38,66
2024-03-11 09:20:00,25,33,58
2024-03-11 09:30:00,25,26,51
2024-03-11 09:40:00,20,34,54
2024-03-11 09:50:00,26,27,53
2024-03-11 10:00:00,36,29,65
2024-03-11 10:10:00,25,27,52
2024-03-11 10:20:00,25,30,55
2024-03-11 10:30:00,25,32,57
2024-03-11 10:40:00,22,27,49
2024-03-11 10:50:00,25,28,53
2024-03-11 11:00:00,22,25,47
2024-03-11 11:10:00,25,31,56
2024-03-11 11:20:00,30,19,49
2024-03-11 11:30:00,38,32,70
2024-03-11 11:40:00,21,22,43
2024-03-11 11:50:00,31,27,58
2024-03-11 12:00:00,24,36,60
2024-03-11 12:10:00,32,28,60
2024-03-11 12:20:00,23,30,53
2024-03-11 12:30:00,29,28,57
2024-03-11 12:40:00,32,41,73
2024-03-11 12:50:00,30,28,58
2024-03-11 13:00:00,29,29,58
2024-03-11 13:10:00,36,30,66
2024-03-11 13:20:00,32,28,60
2024-03-11 13:30:00,34,17,51
2024-03-11 13:40:00,25,25,50
2024-03-11 13:50:00,28,25,53
2024-03-11 14:00:00,24,26,50
2024-03-11 14:10:00,29,25,54
2024-03-11 14:20:00,30,22,52
2024-03-11 14:30:00,34,19,53
2024-03-11 14:40:00,32,20,52
2024-03-11 14:50:00,39,28,67
2024-03-11 15:00:00,28,29,57
2024-03-11 15:10:00,31,32,63
2024-03-11 15:20:00,34,28,62
2024-03-11 15:30:00,25,30,55
2024-03-11 15:40:00,25,22,47
2024-03-11 15:50:00,27,24,51
2024-03-11 16:00:00,23,24,47
2024-03-11 16:10:00,34,33,67
2024-03-11 16:20:00,30,28,58
2024-03-11 16:30:00,30,26,56
2024-03-11 16:40:00,34,24,58
2024-03-11 16:50:00,34,24,58
2024-03-11 17:00:00,26,29,55
2024-03-11 17:10:00,34,31,65
2024-03-11 17:20:00,28,28,56
2024-03-11 17:30:00,31,27,58
2024-03-11 17:40:00,36,28,64
2024-03-11 17:50:00,57,34,91
2024-03-11 18:00:00,45,28,73
2024-03-11 18:10:00,31,28,59
2024-03-11 18:20:00,36,27,63
2024-03-11 18:30:00,30,34,64
2024-03-11 18:40:00,28,22,50
2024-03-11 18:50:00,30,24,54
2024-03-11 19:00:00,27,19,46
2024-03-11 19:10:00,25,20,45
2024-03-11 19:20:00,24,18,42
2024-03-11 19:30:00,22,25,47
2024-03-11 19:40:00,20,22,42
2024-03-11 19:50:00,19,8,27
2024-03-11 20:00:00,15,22,37
2024-03-11 20:10:00,16,21,37
2024-03-11 20:20:00,22,12,34
2024-03-11 20:30:00,17,19,36
2024-03-11 20:40:00,9,16,25
2024-03-11 20:50:00,12,16,28
2024-03-11 21:00:00,12,17,29
2024-03-11 21:10:00,17,15,32
2024-03-11 21:20:00,11,15,26
2024-03-11 21:30:00,15,10,25
2024-03-11 21:40:00,6,14,20
2024-03-11 21:50:00,11,11,22
2024-03-11 22:00:00,13,8,21
2024-03-11 22:10:00,16,17,33
2024-03-11 22:20:00,9,10,19
2024-03-11 22:30:00,14,11,25
2024-03-11 22:40:00,13,10,23
2024-03-11 22:50:00,9,5,14
2024-03-11 23:00:00,6,2,8
2024-03-11 23:10:00,3,5,8
2024-03-11 23:20:00,6,6,12
2024-03-11 23:30:00,6,2,8
2024-03-11 23:40:00,7,4,11
2024-03-11 23:50:00,9,5,14
2024-03-12 00:00:00,1,4,5
2024-03-12 00:10:00,2,1,3
2024-03-12 00:20:00,3,3,6
2024-03-12 00:30:00,1,3,4
2024-03-12 00:40:00,1,1,2
2024-03-12 00:50:00,2,0,2
2024-03-12 01:00:00,0,9,9
2024-03-12 01:10:00,1,1,2
2024-03-12 01:20:00,0,1,1
2024-03-12 01:30:00,1,2,3
2024-03-12 01:40:00,0,0,0
2024-03-12 01:50:00,2,0,2
2024-03-12 02:00:00,1,1,2
2024-03-12 02:10:00,1,1,2
2024-03-12 02:20:00,0,0,0
2024-03-12 02:30:00,0,0,0
2024-03-12 02:40:00,1,0,1
2024-03-12 02:50:00,2,1,3
2024-03-12 03:00:00,4,3,7
2024-03-12 03:10:00,5,2,7
2024-03-12 03:20:00,0,2,2
2024-03-12 03:30:00,2,2,4
2024-03-12 03:40:00,0,2,2
2024-03-12 03:50:00,3,3,6
2024-03-12 04:00:00,3,1,4
2024-03-12 04:10:00,1,1,2
2024-03-12 04:20:00,2,0,2
2024-03-12 04:30:00,1,3,4
2024-03-12 04:40:00,1,9,10
2024-03-12 04:50:00,3,4,7
2024-03-12 05:00:00,1,5,6
2024-03-12 05:10:00,5,7,12
2024-03-12 05:20:00,4,13,17
2024-03-12 05:30:00,5,13,18
2024-03-12 05:40:00,3,20,23
2024-03-12 05:50:00,10,11,21
2024-03-12 06:00:00,10,20,30
2024-03-12 06:10:00,14,18,32
2024-03-12 06:20:00,10,29,39
2024-03-12 06:30:00,13,25,38
2024-03-12 06:40:00,14,26,40
2024-03-12 06:50:00,17,26,43
2024-03-12 07:00:00,21,24,45
2024-03-12 07:10:00,23,30,53
2024-03-12 07:20:00,27,30,57
2024-03-12 07:30:00,26,20,46
2024-03-12 07:40:00,34,31,65
2024-03-12 07:50:00,32,23,55
2024-03-12 08:00:00,33,32,65
2024-03-12 08:10:00,23,38,61
2024-03-12 08:20:00,31,33,64
2024-03-12 08:30:00,27,35,62
2024-03-12 08:40:00,28,33,61
2024-03-12 08:50:00,28,34,62
2024-03-12 09:00:00,26,34,60
2024-03-12 09:10:00,27,36,63
2024-03-12 09:20:00,21,36,57
2024-03-12 09:30:00,14,30,44
2024-03-12 09:40:00,28,28,56
2024-03-12 09:50:00,31,35,66
2024-03-12 10:00:00,37,29,66
2024-03-12 10:10:00,30,28,58
2024-03-12 10:20:00,18,33,51
2024-03-12 10:30:00,24,30,54
2024-03-12 10:40:00,28,24,52
2024-03-12 10:50:00,27,25,52
2024-03-12 11:00:00,30,29,59
2024-03-12 11:10:00,31,30,61
2024-03-12 11:20:00,28,24,52
2024-03-12 11:30:00,38,25,63
2024-03-12 11:40:00,31,33,64
2024-03-12 11:50:00,26,31,57
2024-03-12 12:00:00,38,31,69
2024-03-12 12:10:00,32,24,56
2024-03-12 12:20:00,29,23,52
2024-03-12 12:30:00,22,24,46
2024-03-12 12:40:00,29,20,49
2024-03-12 12:50:00,31,22,53
2024-03-12 13:00:00,18,31,49
2024-03-12 13:10:00,31,29,60
2024-03-12 13:20:00,31,25,56
2024-03-12 13:30:00,25,26,51
2024-03-12 13:40:00,30,26,56
2024-03-12 13:50:00,28,24,52
2024-03-12 14:00:00,30,28,58
2024-03-12 14:10:00,38,28,66
2024-03-12 14:20:00,35,33,68
2024-03-12 14:30:00,32,30,62
2024-03-12 14:40:00,34,31,65
2024-03-12 14:50:00,36,23,59
2024-03-12 15:00:00,30,31,61
2024-03-12 15:10:00,30,38,68
2024-03-12 15:20:00,31,33,64
2024-03-12 15:30:00,31,24,55
2024-03-12 15:40:00,40,28,68
2024-03-12 15:50:00,34,29,63
2024-03-12 16:00:00,27,35,62
2024-03-12 16:10:00,39,34,73
2024-03-12 16:20:00,37,32,69
2024-03-12 16:30:00,32,34,66
2024-03-12 16:40:00,30,36,66
2024-03-12 16:50:00,40,29,69
2024-03-12 17:00:00,28,31,59
2024-03-12 17:10:00,24,32,56
2024-03-12 17:20:00,31,28,59
2024-03-12 17:30:00,35,24,59
2024-03-12 17:40:00,34,26,60
2024-03-12 17:50:00,38,28,66
2024-03-12 18:00:00,31,27,58
2024-03-12 18:10:00,32,24,56
2024-03-12 18:20:00,31,22,53
2024-03-12 18:30:00,24,22,46
2024-03-12 18:40:00,25,22,47
2024-03-12 18:50:00,27,20,47
2024-03-12 19:00:00,26,28,54
2024-03-12 19:10:00,26,19,45
2024-03-12 19:20:00,31,26,57
2024-03-12 19:30:00,32,19,51
2024-03-12 19:40:00,20,21,41
2024-03-12 19:50:00,25,18,43
2024-03-12 20:00:00,27,27,54
2024-03-12 20:10:00,22,26,48
2024-03-12 20:20:00,18,18,36
2024-03-12 20:30:00,12,14,26
2024-03-12 20:40:00,14,19,33
2024-03-12 20:50:00,11,17,28
2024-03-12 21:00:00,16,11,27
2024-03-12 21:10:00,11,18,29
2024-03-12 21:20:00,24,18,42
2024-03-12 21:30:00,12,11,23
2024-03-12 21:40:00,10,17,27
2024-03-12 21:50:00,12,20,32
2024-03-12 22:00:00,16,19,35
2024-03-12 22:10:00,15,14,29
2024-03-12 22:20:00,11,10,21
2024-03-12 22:30:00,14,5,19
2024-03-12 22:40:00,9,12,21
2024-03-12 22:50:00,13,14,27
2024-03-12 23:00:00,8,3,11
2024-03-12 23:10:00,6,10,16
2024-03-12 23:20:00,4,2,6
2024-03-12 23:30:00,1,5,6
2024-03-12 23:40:00,4,7,11
2024-03-12 23:50:00,2,5,7
2024-03-13 00:00:00,4,6,10
2024-03-13 00:10:00,5,1,6
2024-03-13 00:20:00,2,1,3
2024-03-13 00:30:00,0,2,2
2024-03-13 00:40:00,2,1,3
2024-03-13 00:50:00,0,2,2
2024-03-13 01:00:00,2,2,4
2024-03-13 01:10:00,0,0,0
2024-03-13 01:20:00,0,1,1
2024-03-13 01:30:00,1,0,1
2024-03-13 01:40:00,2,0,2
2024-03-13 01:50:00,0,2,2
2024-03-13 02:00:00,1,1,2
2024-03-13 02:10:00,3,1,4
2024-03-13 02:20:00,0,1,1
2024-03-13 02:30:00,2,4,6
2024-03-13 02:40:00,0,1,1
2024-03-13 02:50:00,3,0,3
2024-03-13 03:00:00,0,0,0
2024-03-13 03:10:00,3,3,6
2024-03-13 03:20:00,2,0,2
2024-03-13 03:30:00,1,2,3
2024-03-13 03:40:00,1,3,4
2024-03-13 03:50:00,3,3,6
2024-03-13 04:00:00,4,2,6
2024-03-13 04:10:00,2,1,3
2024-03-13 04:20:00,0,2,2
2024-03-13 04:30:00,1,5,6
2024-03-13 04:40:00,0,3,3
2024-03-13 04:50:00,3,6,9
2024-03-13 05:00:00,3,6,9
2024-03-13 05:10:00,7,14,21
2024-03-13 05:20:00,1,13,14
2024-03-13 05:30:00,4,18,22
2024-03-13 05:40:00,7,15,22
2024-03-13 05:50:00,9,9,18
2024-03-13 06:00:00,4,21,25
2024-03-13 06:10:00,11,24,35
2024-03-13 06:20:00,9,18,27
2024-03-13 06:30:00,11,21,32
2024-03-13 06:40:00,11,28,39
2024-03-13 06:50:00,25,31,56
2024-03-13 07:00:00,26,22,48
2024-03-13 07:10:00,35,29,64
2024-03-13 07:20:00,25,26,51
2024-03-13 07:30:00,31,30,61
2024-03-13 07:40:00,32,32,64
2024-03-13 07:50:00,39,29,68
2024-03-13 08:00:00,29,28,57
2024-03-13 08:10:00,32,42,74
2024-03-13 08:20:00,25,31,56
2024-03-13 08:30:00,27,29,56
2024-03-13 08:40:00,24,39,63
2024-03-13 08:50:00,26,38,64
2024-03-13 09:00:00,27,26,53
2024-03-13 09:10:00,25,27,52
2024-03-13 09:20:00,23,23,46
2024-03-13 09:30:00,29,24,53
2024-03-13 09:40:00,20,27,47
2024-03-13 09:50:00,28,25,53
2024-03-13 10:00:00,23,34,57
2024-03-13 10:10:00,31,25,56
2024-03-13 10:20:00,30,31,61
2024-03-13 10:30:00,24,21,45
2024-03-13 10:40:00,20,33,53
2024-03-13 10:50:00,21,21,42
2024-03-13 11:00:00,32,30,62
2024-03-13 11:10:00,36,36,72
2024-03-13 11:20:00,29,30,59
2024-03-13 11:30:00,32,23,55
2024-03-13 11:40:00,27,27,54
2024-03-13 11:50:00,31,32,63
2024-03-13 12:00:00,20,25,45
2024-03-13 12:10:00,26,32,58
2024-03-13 12:20:00,28,29,57
2024-03-13 12:30:00,28,27,55
2024-03-13 12:40:00,34,24,58
2024-03-13 12:50:00,31,29,60
2024-03-13 13:00:00,19,31,50
2024-03-13 13:10:00,32,33,65
2024-03-13 13:20:00,30,32,62
2024-03-13 13:30:00,34,26,60
2024-03-13 13:40:00,28,33,61
2024-03-13 13:50:00,31,19,50
2024-03-13 14:00:00,25,23,48
2024-03-13 14:10:00,38,25,63
2024-03-13 14:20:00,29,28,57
2024-03-13 14:30:00,29,32,61
2024-03-13 14:40:00,29,36,65
2024-03-13 14:50:00,28,22,50
2024-03-13 15:00:00,29,35,64
2024-03-13 15:10:00,26,27,53
2024-03-13 15:20:00,33,32,65
2024-03-13 15:30:00,34,27,61
2024-03-13 15:40:00,30,25,55
2024-03-13 15:50:00,33,22,55
2024-03-13 16:00:00,37,26,63
2024-03-13 16:10:00,21,26,47
2024-03-13 16:20:00,29,28,57
2024-03-13 16:30:00,28,26,54
2024-03-13 16:40:00,28,22,50
2024-03-13 16:50:00,30,30,60
2024-03-13 17:00:00,22,32,54
2024-03-13 17:10:00,35,31,66
2024-03-13 17:20:00,26,32,58
2024-03-13 17:30:00,26,28,54
2024-03-13 17:40:00,30,27,57
2024-03-13 17:50:00,27,21,48
2024-03-13 18:00:00,22,30,52
2024-03-13 18:10:00,35,22,57
2024-03-13 18:20:00,27,28,55
2024-03-13 18:30:00,24,20,44
2024-03-13 18:40:00,26,22,48
2024-03-13 18:50:00,25,25,50
2024-03-13 19:00:00,30,19,49
2024-03-13 19:10:00,28,19,47
2024-03-13 19:20:00,20,19,39
2024-03-13 19:30:00,29,22,51
2024-03-13 19:40:00,20,19,39
2024-03-13 19:50:00,21,18,39
2024-03-13 20:00:00,18,18,36
2024-03-13 20:10:00,17,20,37
2024-03-13 20:20:00,18,20,38
2024-03-13 20:30:00,16,22,38
2024-03-13 20:40:00,20,11,31
2024-03-13 20:50:00,16,17,33
2024-03-13 21:00:00,19,12,31
2024-03-13 21:10:00,19,17,36
2024-03-13 21:20:00,10,19,29
2024-03-13 21:30:00,20,22,42
2024-03-13 21:40:00,8,12,20
2024-03-13 21:50:00,18,10,28
2024-03-13 22:00:00,18,11,29
2024-03-13 22:10:00,8,20,28
2024-03-13 22:20:00,15,12,27
2024-03-13 22:30:00,14,10,24
2024-03-13 22:40:00,18,5,23
2024-03-13 22:50:00,13,13,26
2024-03-13 23:00:00,6,8,14
2024-03-13 23:10:00,4,4,8
2024-03-13 23:20:00,10,3,13
2024-03-13 23:30:00,5,4,9
2024-03-13 23:40:00,7,4,11
2024-03-13 23:50:00,5,2,7
2024-03-14 00:00:00,6,5,11
2024-03-14 00:10:00,8,2,10
2024-03-14 00:20:00,0,7,7
2024-03-14 00:30:00,3,4,7
2024-03-14 00:40:00,1,2,3
2024-03-14 00:50:00,2,1,3
2024-03-14 01:00:00,2,2,4
2024-03-14 01:10:00,0,0,0
2024-03-14 01:20:00,2,0,2
2024-03-14 01:30:00,3,0,3
2024-03-14 01:40:00,3,0,3
2024-03-14 01:50:00,0,1,1
2024-03-14 02:00:00,7,4,11
2024-03-14 02:10:00,3,0,3
2024-03-14 02:20:00,2,4,6
2024-03-14 02:30:00,0,0,0
2024-03-14 02:40:00,0,0,0
2024-03-14 02:50:00,1,0,1
2024-03-14 03:00:00,1,1,2
2024-03-14 03:10:00,1,7,8
2024-03-14 03:20:00,1,1,2
2024-03-14 03:30:00,1,1,2
2024-03-14 03:40:00,3,0,3
2024-03-14 03:50:00,4,3,7
2024-03-14 04:00:00,4,2,6
