datetime,V51Z,V111Z,Total
2024-03-22 21:40:00,17,11,28
2024-03-22 21:50:00,12,13,25
2024-03-22 22:00:00,12,10,22
2024-03-22 22:10:00,15,11,26
2024-03-22 22:20:00,14,18,32
2024-03-22 22:30:00,14,17,31
2024-03-22 22:40:00,11,11,22
2024-03-22 22:50:00,15,12,27
2024-03-22 23:00:00,15,14,29
2024-03-22 23:10:00,10,12,22
2024-03-22 23:20:00,11,8,19
2024-03-22 23:30:00,10,4,14
2024-03-22 23:40:00,8,12,20
2024-03-22 23:50:00,11,6,17
2024-03-23 00:00:00,6,7,13
2024-03-23 00:10:00,5,5,10
2024-03-23 00:20:00,4,6,10
2024-03-23 00:30:00,8,3,11
2024-03-23 00:40:00,3,3,6
2024-03-23 00:50:00,3,4,7
2024-03-23 01:00:00,6,2,8
2024-03-23 01:10:00,3,2,5
2024-03-23 01:20:00,5,3,8
2024-03-23 01:30:00,0,3,3
2024-03-23 01:40:00,0,1,1
2024-03-23 01:50:00,4,2,6
2024-03-23 02:00:00,1,1,2
2024-03-23 02:10:00,1,2,3
2024-03-23 02:20:00,2,2,4
2024-03-23 02:30:00,1,1,2
2024-03-23 02:40:00,3,5,8
2024-03-23 02:50:00,5,3,8
2024-03-23 03:00:00,7,4,11
2024-03-23 03:10:00,3,0,3
2024-03-23 03:20:00,3,2,5
2024-03-23 03:30:00,3,4,7
2024-03-23 03:40:00,3,0,3
2024-03-23 03:50:00,3,2,5
2024-03-23 04:00:00,3,2,5
2024-03-23 04:10:00,1,1,2
2024-03-23 04:20:00,3,3,6
2024-03-23 04:30:00,3,1,4
2024-03-23 04:40:00,3,3,6
2024-03-23 04:50:00,2,1,3
2024-03-23 05:00:00,0,5,5
2024-03-23 05:10:00,9,3,12
2024-03-23 05:20:00,1,1,2
2024-03-23 05:30:00,4,8,12
2024-03-23 05:40:00,4,5,9
2024-03-23 05:50:00,3,6,9
2024-03-23 06:00:00,4,7,11
2024-03-23 06:10:00,6,10,16
2024-03-23 06:20:00,3,7,10
2024-03-23 06:30:00,7,9,16
2024-03-23 06:40:00,11,11,22
2024-03-23 06:50:00,15,8,23
2024-03-23 07:00:00,10,12,22
2024-03-23 07:10:00,6,12,18
2024-03-23 07:20:00,11,14,25
2024-03-23 07:30:00,9,17,26
2024-03-23 07:40:00,18,18,36
2024-03-23 07:50:00,13,17,30
2024-03-23 08:00:00,13,18,31
2024-03-23 08:10:00,15,19,34
2024-03-23 08:20:00,12,29,41
2024-03-23 08:30:00,16,20,36
2024-03-23 08:40:00,16,16,32
2024-03-23 08:50:00,21,23,44
2024-03-23 09:00:00,21,19,40
2024-03-23 09:10:00,25,28,53
2024-03-23 09:20:00,21,32,53
2024-03-23 09:30:00,18,56,74
2024-03-23 09:40:00,28,24,52
2024-03-23 09:50:00,22,27,49
2024-03-23 10:00:00,23,26,49
2024-03-23 10:10:00,26,36,62
2024-03-23 10:20:00,18,43,61
2024-03-23 10:30:00,25,27,52
2024-03-23 10:40:00,25,28,53
2024-03-23 10:50:00,27,28,55
2024-03-23 11:00:00,27,24,51
2024-03-23 11:10:00,10,28,38
2024-03-23 11:20:00,26,37,63
2024-03-23 11:30:00,28,29,57
2024-03-23 11:40:00,29,23,52
2024-03-23 11:50:00,32,32,64
2024-03-23 12:00:00,27,34,61
2024-03-23 12:10:00,26,35,61
2024-03-23 12:20:00,23,25,48
2024-03-23 12:30:00,31,30,61
2024-03-23 12:40:00,33,29,62
2024-03-23 12:50:00,31,26,57
2024-03-23 13:00:00,35,26,61
2024-03-23 13:10:00,27,35,62
2024-03-23 13:20:00,22,28,50
2024-03-23 13:30:00,23,21,44
2024-03-23 13:40:00,27,24,51
2024-03-23 13:50:00,28,29,57
2024-03-23 14:00:00,31,30,61
2024-03-23 14:10:00,24,35,59
2024-03-23 14:20:00,25,33,58
2024-03-23 14:30:00,30,30,60
2024-03-23 14:40:00,28,27,55
2024-03-23 14:50:00,33,35,68
2024-03-23 15:00:00,26,33,59
2024-03-23 15:10:00,27,24,51
2024-03-23 15:20:00,27,20,47
2024-03-23 15:30:00,21,27,48
2024-03-23 15:40:00,25,16,41
2024-03-23 15:50:00,19,31,50
2024-03-23 16:00:00,28,20,48
2024-03-23 16:10:00,33,25,58
2024-03-23 16:20:00,22,17,39
2024-03-23 16:30:00,28,24,52
2024-03-23 16:40:00,24,24,48
2024-03-23 16:50:00,25,23,48
2024-03-23 17:00:00,48,35,83
2024-03-23 17:10:00,26,27,53
2024-03-23 17:20:00,23,31,54
2024-03-23 17:30:00,22,21,43
2024-03-23 17:40:00,32,24,56
2024-03-23 17:50:00,24,20,44
2024-03-23 18:00:00,23,22,45
2024-03-23 18:10:00,37,23,60
2024-03-23 18:20:00,27,27,54
2024-03-23 18:30:00,23,19,42
2024-03-23 18:40:00,24,19,43
2024-03-23 18:50:00,21,16,37
2024-03-23 19:00:00,21,27,48
2024-03-23 19:10:00,21,14,35
2024-03-23 19:20:00,27,18,45
2024-03-23 19:30:00,19,19,38
2024-03-23 19:40:00,19,20,39
2024-03-23 19:50:00,25,11,36
2024-03-23 20:00:00,15,16,31
2024-03-23 20:10:00,17,11,28
2024-03-23 20:20:00,18,17,35
2024-03-23 20:30:00,15,15,30
2024-03-23 20:40:00,15,19,34
2024-03-23 20:50:00,15,13,28
2024-03-23 21:00:00,16,16,32
2024-03-23 21:10:00,16,20,36
2024-03-23 21:20:00,12,9,21
2024-03-23 21:30:00,17,6,23
2024-03-23 21:40:00,15,12,27
2024-03-23 21:50:00,11,9,20
2024-03-23 22:00:00,13,9,22
2024-03-23 22:10:00,9,13,22
2024-03-23 22:20:00,15,9,24
2024-03-23 22:30:00,9,17,26
2024-03-23 22:40:00,14,15,29
2024-03-23 22:50:00,10,4,14
2024-03-23 23:00:00,8,8,16
2024-03-23 23:10:00,9,7,16
2024-03-23 23:20:00,9,6,15
2024-03-23 23:30:00,12,6,18
2024-03-23 23:40:00,11,11,22
2024-03-23 23:50:00,4,7,11
2024-03-24 00:00:00,13,6,19
2024-03-24 00:10:00,8,10,18
2024-03-24 00:20:00,6,7,13
2024-03-24 00:30:00,7,4,11
2024-03-24 00:40:00,7,7,14
2024-03-24 00:50:00,5,4,9
2024-03-24 01:00:00,8,7,15
2024-03-24 01:10:00,4,8,12
2024-03-24 01:20:00,4,8,12
2024-03-24 01:30:00,8,1,9
2024-03-24 01:40:00,5,2,7
2024-03-24 01:50:00,1,2,3
2024-03-24 02:00:00,2,3,5
2024-03-24 02:10:00,3,2,5
2024-03-24 02:20:00,3,5,8
2024-03-24 02:30:00,3,3,6
2024-03-24 02:40:00,2,2,4
2024-03-24 02:50:00,1,3,4
2024-03-24 03:00:00,4,2,6
2024-03-24 03:10:00,8,2,10
2024-03-24 03:20:00,2,4,6
2024-03-24 03:30:00,1,0,1
2024-03-24 03:40:00,2,0,2
2024-03-24 03:50:00,4,1,5
2024-03-24 04:00:00,0,4,4
2024-03-24 04:10:00,1,0,1
2024-03-24 04:20:00,0,1,1
2024-03-24 04:30:00,0,0,0
2024-03-24 04:40:00,1,1,2
2024-03-24 04:50:00,1,0,1
2024-03-24 05:00:00,3,2,5
2024-03-24 05:10:00,1,4,5
2024-03-24 05:20:00,1,2,3
2024-03-24 05:30:00,4,2,6
2024-03-24 05:40:00,6,3,9
2024-03-24 05:50:00,0,5,5
2024-03-24 06:00:00,3,8,11
2024-03-24 06:10:00,4,5,9
2024-03-24 06:20:00,4,1,5
2024-03-24 06:30:00,6,5,11
2024-03-24 06:40:00,6,3,9
2024-03-24 06:50:00,6,5,11
2024-03-24 07:00:00,5,4,9
2024-03-24 07:10:00,4,6,10
2024-03-24 07:20:00,4,8,12
2024-03-24 07:30:00,4,4,8
2024-03-24 07:40:00,5,7,12
2024-03-24 07:50:00,3,2,5
2024-03-24 08:00:00,5,11,16
2024-03-24 08:10:00,6,12,18
2024-03-24 08:20:00,5,12,17
2024-03-24 08:30:00,6,7,13
2024-03-24 08:40:00,8,8,16
2024-03-24 08:50:00,6,15,21
2024-03-24 09:00:00,7,10,17
2024-03-24 09:10:00,7,18,25
2024-03-24 09:20:00,5,18,23
2024-03-24 09:30:00,15,15,30
2024-03-24 09:40:00,20,22,42
2024-03-24 09:50:00,21,19,40
2024-03-24 10:00:00,12,27,39
2024-03-24 10:10:00,15,22,37
2024-03-24 10:20:00,11,9,20
2024-03-24 10:30:00,17,25,42
2024-03-24 10:40:00,13,18,31
2024-03-24 10:50:00,14,23,37
2024-03-24 11:00:00,14,21,35
2024-03-24 11:10:00,20,25,45
2024-03-24 11:20:00,14,17,31
2024-03-24 11:30:00,14,24,38
2024-03-24 11:40:00,17,27,44
2024-03-24 11:50:00,26,17,43
2024-03-24 12:00:00,22,24,46
2024-03-24 12:10:00,17,21,38
2024-03-24 12:20:00,20,21,41
2024-03-24 12:30:00,20,22,42
2024-03-24 12:40:00,22,28,50
2024-03-24 12:50:00,22,20,42
2024-03-24 13:00:00,30,21,51
2024-03-24 13:10:00,12,18,30
2024-03-24 13:20:00,17,16,33
2024-03-24 13:30:00,19,22,41
2024-03-24 13:40:00,18,22,40
2024-03-24 13:50:00,15,21,36
2024-03-24 14:00:00,32,17,49
2024-03-24 14:10:00,28,27,55
2024-03-24 14:20:00,24,25,49
2024-03-24 14:30:00,24,28,52
2024-03-24 14:40:00,29,26,55
2024-03-24 14:50:00,27,26,53
2024-03-24 15:00:00,21,23,44
2024-03-24 15:10:00,22,29,51
2024-03-24 15:20:00,21,20,41
2024-03-24 15:30:00,17,23,40
2024-03-24 15:40:00,19,25,44
2024-03-24 15:50:00,21,21,42
2024-03-24 16:00:00,31,18,49
2024-03-24 16:10:00,24,21,45
2024-03-24 16:20:00,16,20,36
2024-03-24 16:30:00,18,22,40
2024-03-24 16:40:00,19,22,41
2024-03-24 16:50:00,19,20,39
2024-03-24 17:00:00,22,23,45
2024-03-24 17:10:00,23,23,46
2024-03-24 17:20:00,28,20,48
2024-03-24 17:30:00,34,28,62
2024-03-24 17:40:00,23,23,46
2024-03-24 17:50:00,25,16,41
2024-03-24 18:00:00,27,25,52
2024-03-24 18:10:00,23,18,41
2024-03-24 18:20:00,14,16,30
2024-03-24 18:30:00,18,24,42
2024-03-24 18:40:00,26,14,40
2024-03-24 18:50:00,20,16,36
2024-03-24 19:00:00,19,15,34
2024-03-24 19:10:00,15,19,34
2024-03-24 19:20:00,16,13,29
2024-03-24 19:30:00,12,20,32
2024-03-24 19:40:00,19,7,26
2024-03-24 19:50:00,23,18,41
2024-03-24 20:00:00,19,24,43
2024-03-24 20:10:00,15,24,39
2024-03-24 20:20:00,13,12,25
2024-03-24 20:30:00,10,14,24
2024-03-24 20:40:00,13,13,26
2024-03-24 20:50:00,22,10,32
2024-03-24 21:00:00,13,12,25
2024-03-24 21:10:00,14,20,34
2024-03-24 21:20:00,11,8,19
2024-03-24 21:30:00,13,8,21
2024-03-24 21:40:00,14,10,24
2024-03-24 21:50:00,12,11,23
2024-03-24 22:00:00,12,4,16
2024-03-24 22:10:00,18,9,27
2024-03-24 22:20:00,11,16,27
2024-03-24 22:30:00,5,6,11
2024-03-24 22:40:00,5,6,11
2024-03-24 22:50:00,7,5,12
2024-03-24 23:00:00,5,3,8
2024-03-24 23:10:00,9,7,16
2024-03-24 23:20:00,9,5,14
2024-03-24 23:30:00,6,4,10
2024-03-24 23:40:00,4,6,10
2024-03-24 23:50:00,5,2,7
2024-03-25 00:00:00,4,7,11
2024-03-25 00:10:00,4,3,7
2024-03-25 00:20:00,2,2,4
2024-03-25 00:30:00,1,1,2
2024-03-25 00:40:00,3,3,6
2024-03-25 00:50:00,3,3,6
2024-03-25 01:00:00,1,2,3
2024-03-25 01:10:00,2,0,2
2024-03-25 01:20:00,4,3,7
2024-03-25 01:30:00,3,3,6
2024-03-25 01:40:00,3,1,4
2024-03-25 01:50:00,0,1,1
2024-03-25 02:00:00,6,1,7
2024-03-25 02:10:00,4,3,7
2024-03-25 02:20:00,4,1,5
2024-03-25 02:30:00,2,0,2
2024-03-25 02:40:00,1,0,1
2024-03-25 02:50:00,4,1,5
2024-03-25 03:00:00,4,0,4
2024-03-25 03:10:00,1,2,3
2024-03-25 03:20:00,0,1,1
2024-03-25 03:30:00,1,1,2
2024-03-25 03:40:00,1,1,2
2024-03-25 03:50:00,2,3,5
2024-03-25 04:00:00,4,5,9
2024-03-25 04:10:00,1,3,4
2024-03-25 04:20:00,5,3,8
2024-03-25 04:30:00,2,1,3
2024-03-25 04:40:00,0,5,5
2024-03-25 04:50:00,1,5,6
2024-03-25 05:00:00,4,3,7
2024-03-25 05:10:00,8,19,27
2024-03-25 05:20:00,3,13,16
2024-03-25 05:30:00,7,15,22
2024-03-25 05:40:00,14,18,32
2024-03-25 05:50:00,10,14,24
2024-03-25 06:00:00,6,14,20
2024-03-25 06:10:00,9,25,34
2024-03-25 06:20:00,14,18,32
2024-03-25 06:30:00,14,29,43
2024-03-25 06:40:00,13,24,37
2024-03-25 06:50:00,15,25,40
2024-03-25 07:00:00,12,32,44
2024-03-25 07:10:00,20,34,54
2024-03-25 07:20:00,23,29,52
2024-03-25 07:30:00,23,43,66
2024-03-25 07:40:00,35,37,72
2024-03-25 07:50:00,22,41,63
2024-03-25 08:00:00,21,37,58
2024-03-25 08:10:00,20,37,57
2024-03-25 08:20:00,37,34,71
2024-03-25 08:30:00,31,39,70
2024-03-25 08:40:00,28,31,59
2024-03-25 08:50:00,31,31,62
2024-03-25 09:00:00,36,32,68
2024-03-25 09:10:00,21,31,52
2024-03-25 09:20:00,23,30,53
2024-03-25 09:30:00,30,29,59
2024-03-25 09:40:00,43,35,78
2024-03-25 09:50:00,38,29,67
2024-03-25 10:00:00,37,40,77
2024-03-25 10:10:00,25,33,58
2024-03-25 10:20:00,34,36,70
2024-03-25 10:30:00,30,34,64
2024-03-25 10:40:00,37,35,72
2024-03-25 10:50:00,26,38,64
2024-03-25 11:00:00,35,23,58
2024-03-25 11:10:00,25,33,58
2024-03-25 11:20:00,28,30,58
2024-03-25 11:30:00,22,33,55
2024-03-25 11:40:00,20,31,51
2024-03-25 11:50:00,33,30,63
2024-03-25 12:00:00,31,30,61
2024-03-25 12:10:00,25,26,51
2024-03-25 12:20:00,19,37,56
2024-03-25 12:30:00,26,19,45
2024-03-25 12:40:00,32,38,70
2024-03-25 12:50:00,29,29,58
2024-03-25 13:00:00,40,34,74
2024-03-25 13:10:00,40,29,69
2024-03-25 13:20:00,18,26,44
2024-03-25 13:30:00,0,26,26
2024-03-25 13:40:00,24,11,35
2024-03-25 13:50:00,28,0,28
2024-03-25 14:00:00,40,30,70
2024-03-25 14:10:00,28,40,68
2024-03-25 14:20:00,31,41,72
2024-03-25 14:30:00,28,33,61
2024-03-25 14:40:00,31,36,67
2024-03-25 14:50:00,29,37,66
2024-03-25 15:00:00,36,34,70
2024-03-25 15:10:00,29,32,61
2024-03-25 15:20:00,29,34,63
2024-03-25 15:30:00,30,27,57
2024-03-25 15:40:00,29,33,62
2024-03-25 15:50:00,32,25,57
2024-03-25 16:00:00,39,29,68
2024-03-25 16:10:00,30,39,69
2024-03-25 16:20:00,29,34,63
2024-03-25 16:30:00,36,22,58
2024-03-25 16:40:00,40,37,77
2024-03-25 16:50:00,32,43,75
2024-03-25 17:00:00,30,32,62
2024-03-25 17:10:00,32,32,64
2024-03-25 17:20:00,55,42,97
2024-03-25 17:30:00,38,30,68
2024-03-25 17:40:00,29,29,58
2024-03-25 17:50:00,31,27,58
2024-03-25 18:00:00,51,22,73
2024-03-25 18:10:00,37,29,66
2024-03-25 18:20:00,29,29,58
2024-03-25 18:30:00,21,24,45
2024-03-25 18:40:00,27,27,54
2024-03-25 18:50:00,30,30,60
2024-03-25 19:00:00,24,24,48
2024-03-25 19:10:00,27,21,48
2024-03-25 19:20:00,19,15,34
2024-03-25 19:30:00,27,14,41
2024-03-25 19:40:00,20,15,35
2024-03-25 19:50:00,16,16,32
2024-03-25 20:00:00,35,13,48
2024-03-25 20:10:00,18,18,36
2024-03-25 20:20:00,23,20,43
2024-03-25 20:30:00,15,17,32
2024-03-25 20:40:00,16,13,29
2024-03-25 20:50:00,17,4,21
2024-03-25 21:00:00,18,17,35
2024-03-25 21:10:00,11,15,26
2024-03-25 21:20:00,13,11,24
2024-03-25 21:30:00,11,12,23
2024-03-25 21:40:00,12,12,24
2024-03-25 21:50:00,7,9,16
2024-03-25 22:00:00,13,10,23
2024-03-25 22:10:00,12,14,26
2024-03-25 22:20:00,8,12,20
2024-03-25 22:30:00,11,8,19
2024-03-25 22:40:00,10,8,18
2024-03-25 22:50:00,9,11,20
2024-03-25 23:00:00,11,10,21
2024-03-25 23:10:00,7,7,14
2024-03-25 23:20:00,5,4,9
2024-03-25 23:30:00,6,1,7
2024-03-25 23:40:00,7,7,14
2024-03-25 23:50:00,3,5,8
2024-03-26 00:00:00,5,5,10
2024-03-26 00:10:00,4,3,7
2024-03-26 00:20:00,1,4,5
2024-03-26 00:30:00,5,5,10
2024-03-26 00:40:00,3,5,8
2024-03-26 00:50:00,4,2,6
2024-03-26 01:00:00,3,5,8
2024-03-26 01:10:00,5,0,5
2024-03-26 01:20:00,3,0,3
2024-03-26 01:30:00,3,1,4
2024-03-26 01:40:00,4,2,6
2024-03-26 01:50:00,4,4,8
2024-03-26 02:00:00,4,1,5
2024-03-26 02:10:00,5,1,6
2024-03-26 02:20:00,3,0,3
2024-03-26 02:30:00,4,0,4
2024-03-26 02:40:00,0,0,0
2024-03-26 02:50:00,0,0,0
2024-03-26 03:00:00,1,0,1
2024-03-26 03:10:00,2,1,3
2024-03-26 03:20:00,0,2,2
2024-03-26 03:30:00,1,1,2
2024-03-26 03:40:00,1,1,2
2024-03-26 03:50:00,2,2,4
2024-03-26 04:00:00,1,3,4
2024-03-26 04:10:00,1,0,1
2024-03-26 04:20:00,3,3,6
2024-03-26 04:30:00,0,3,3
2024-03-26 04:40:00,7,4,11
2024-03-26 04:50:00,1,5,6
2024-03-26 05:00:00,1,2,3
2024-03-26 05:10:00,4,16,20
2024-03-26 05:20:00,3,11,14
2024-03-26 05:30:00,5,9,14
2024-03-26 05:40:00,9,21,30
2024-03-26 05:50:00,13,15,28
2024-03-26 06:00:00,7,22,29
2024-03-26 06:10:00,12,16,28
2024-03-26 06:20:00,10,29,39
2024-03-26 06:30:00,16,19,35
2024-03-26 06:40:00,16,23,39
2024-03-26 06:50:00,17,23,40
2024-03-26 07:00:00,11,27,38
2024-03-26 07:10:00,22,29,51
2024-03-26 07:20:00,15,31,46
2024-03-26 07:30:00,18,31,49
2024-03-26 07:40:00,28,28,56
2024-03-26 07:50:00,26,31,57
2024-03-26 08:00:00,31,29,60
2024-03-26 08:10:00,24,28,52
2024-03-26 08:20:00,33,32,65
2024-03-26 08:30:00,27,25,52
2024-03-26 08:40:00,30,35,65
2024-03-26 08:50:00,30,35,65
2024-03-26 09:00:00,22,35,57
2024-03-26 09:10:00,25,33,58
2024-03-26 09:20:00,23,26,49
2024-03-26 09:30:00,20,38,58
2024-03-26 09:40:00,27,28,55
2024-03-26 09:50:00,25,26,51
2024-03-26 10:00:00,18,29,47
2024-03-26 10:10:00,22,23,45
2024-03-26 10:20:00,26,22,48
2024-03-26 10:30:00,32,38,70
2024-03-26 10:40:00,19,28,47
2024-03-26 10:50:00,24,31,55
2024-03-26 11:00:00,22,24,46
2024-03-26 11:10:00,30,22,52
2024-03-26 11:20:00,25,31,56
2024-03-26 11:30:00,31,29,60
2024-03-26 11:40:00,33,30,63
2024-03-26 11:50:00,22,30,52
2024-03-26 12:00:00,27,30,57
2024-03-26 12:10:00,23,29,52
2024-03-26 12:20:00,23,26,49
2024-03-26 12:30:00,24,30,54
2024-03-26 12:40:00,41,32,73
2024-03-26 12:50:00,30,30,60
2024-03-26 13:00:00,32,26,58
2024-03-26 13:10:00,24,33,57
2024-03-26 13:20:00,21,31,52
2024-03-26 13:30:00,34,30,64
2024-03-26 13:40:00,26,26,52
2024-03-26 13:50:00,21,28,49
2024-03-26 14:00:00,31,36,67
2024-03-26 14:10:00,32,30,62
2024-03-26 14:20:00,30,28,58
2024-03-26 14:30:00,38,31,69
2024-03-26 14:40:00,32,41,73
2024-03-26 14:50:00,27,27,54
2024-03-26 15:00:00,31,29,60
2024-03-26 15:10:00,35,28,63
2024-03-26 15:20:00,25,20,45
2024-03-26 15:30:00,26,38,64
2024-03-26 15:40:00,40,29,69
2024-03-26 15:50:00,26,39,65
2024-03-26 16:00:00,29,31,60
2024-03-26 16:10:00,28,25,53
2024-03-26 16:20:00,39,26,65
2024-03-26 16:30:00,38,27,65
2024-03-26 16:40:00,30,18,48
2024-03-26 16:50:00,27,27,54
2024-03-26 17:00:00,28,25,53
2024-03-26 17:10:00,39,25,64
2024-03-26 17:20:00,25,26,51
2024-03-26 17:30:00,28,31,59
2024-03-26 17:40:00,31,33,64
2024-03-26 17:50:00,40,28,68
2024-03-26 18:00:00,35,24,59
2024-03-26 18:10:00,35,31,66
2024-03-26 18:20:00,25,26,51
2024-03-26 18:30:00,24,30,54
2024-03-26 18:40:00,28,23,51
2024-03-26 18:50:00,27,16,43
2024-03-26 19:00:00,29,23,52
2024-03-26 19:10:00,20,18,38
2024-03-26 19:20:00,34,11,45
2024-03-26 19:30:00,25,23,48
2024-03-26 19:40:00,24,22,46
2024-03-26 19:50:00,19,15,34
2024-03-26 20:00:00,16,14,30
2024-03-26 20:10:00,17,11,28
2024-03-26 20:20:00,12,27,39
2024-03-26 20:30:00,18,13,31
2024-03-26 20:40:00,16,17,33
2024-03-26 20:50:00,15,16,31
2024-03-26 21:00:00,12,10,22
2024-03-26 21:10:00,17,14,31
2024-03-26 21:20:00,15,10,25
2024-03-26 21:30:00,15,10,25
2024-03-26 21:40:00,14,15,29
2024-03-26 21:50:00,18,12,30
2024-03-26 22:00:00,13,17,30
2024-03-26 22:10:00,17,7,24
2024-03-26 22:20:00,6,10,16
2024-03-26 22:30:00,1,7,8
2024-03-26 22:40:00,13,6,19
2024-03-26 22:50:00,13,8,21
2024-03-26 23:00:00,13,8,21
2024-03-26 23:10:00,6,4,10
2024-03-26 23:20:00,7,4,11
2024-03-26 23:30:00,12,4,16
2024-03-26 23:40:00,3,3,6
2024-03-26 23:50:00,6,3,9
2024-03-27 00:00:00,7,4,11
2024-03-27 00:10:00,8,3,11
2024-03-27 00:20:00,4,4,8
2024-03-27 00:30:00,2,0,2
2024-03-27 00:40:00,0,4,4
2024-03-27 00:50:00,2,0,2
2024-03-27 01:00:00,4,2,6
2024-03-27 01:10:00,6,1,7
2024-03-27 01:20:00,2,2,4
2024-03-27 01:30:00,1,0,1
2024-03-27 01:40:00,1,0,1
2024-03-27 01:50:00,0,3,3
2024-03-27 02:00:00,3,3,6
2024-03-27 02:10:00,3,1,4
2024-03-27 02:20:00,0,0,0
2024-03-27 02:30:00,4,0,4
2024-03-27 02:40:00,2,2,4
2024-03-27 02:50:00,1,0,1
2024-03-27 03:00:00,2,0,2
2024-03-27 03:10:00,3,0,3
2024-03-27 03:20:00,0,2,2
2024-03-27 03:30:00,1,2,3
2024-03-27 03:40:00,1,0,1
2024-03-27 03:50:00,2,2,4
2024-03-27 04:00:00,2,3,5
2024-03-27 04:10:00,5,0,5
2024-03-27 04:20:00,3,0,3
2024-03-27 04:30:00,0,5,5
2024-03-27 04:40:00,3,9,12
2024-03-27 04:50:00,3,6,9
2024-03-27 05:00:00,2,3,5
2024-03-27 05:10:00,6,11,17
2024-03-27 05:20:00,5,15,20
2024-03-27 05:30:00,4,18,22
2024-03-27 05:40:00,16,14,30
2024-03-27 05:50:00,8,15,23
2024-03-27 06:00:00,5,17,22
2024-03-27 06:10:00,12,23,35
2024-03-27 06:20:00,7,16,23
2024-03-27 06:30:00,10,24,34
2024-03-27 06:40:00,15,25,40
2024-03-27 06:50:00,19,21,40
2024-03-27 07:00:00,15,21,36
2024-03-27 07:10:00,18,24,42
