datetime,V21Z,V81Z,Total
2024-03-05 10:00:00,34,48,82
2024-03-05 10:10:00,24,46,70
2024-03-05 10:20:00,34,57,91
2024-03-05 10:30:00,36,49,85
2024-03-05 10:40:00,47,45,92
2024-03-05 10:50:00,37,48,85
2024-03-05 11:00:00,38,49,87
2024-03-05 11:10:00,38,46,84
2024-03-05 11:20:00,47,55,102
2024-03-05 11:30:00,32,49,81
2024-03-05 11:40:00,37,58,95
2024-03-05 11:50:00,39,54,93
2024-03-05 12:00:00,36,54,90
2024-03-05 12:10:00,29,53,82
2024-03-05 12:20:00,32,52,84
2024-03-05 12:30:00,28,49,77
2024-03-05 12:40:00,55,61,116
2024-03-05 12:50:00,36,48,84
2024-03-05 13:00:00,28,47,75
2024-03-05 13:10:00,42,46,88
2024-03-05 13:20:00,52,45,97
2024-03-05 13:30:00,34,56,90
2024-03-05 13:40:00,28,53,81
2024-03-05 13:50:00,34,51,85
2024-03-05 14:00:00,35,52,87
2024-03-05 14:10:00,31,56,87
2024-03-05 14:20:00,30,54,84
2024-03-05 14:30:00,28,48,76
2024-03-05 14:40:00,28,54,82
2024-03-05 14:50:00,31,50,81
2024-03-05 15:00:00,35,37,72
2024-03-05 15:10:00,38,55,93
2024-03-05 15:20:00,42,52,94
2024-03-05 15:30:00,37,45,82
2024-03-05 15:40:00,39,39,78
2024-03-05 15:50:00,49,41,90
2024-03-05 16:00:00,25,49,74
2024-03-05 16:10:00,55,61,116
2024-03-05 16:20:00,52,61,113
2024-03-05 16:30:00,66,56,122
2024-03-05 16:40:00,40,56,96
2024-03-05 16:50:00,61,52,113
2024-03-05 17:00:00,41,42,83
2024-03-05 17:10:00,43,61,104
2024-03-05 17:20:00,32,48,80
2024-03-05 17:30:00,55,58,113
2024-03-05 17:40:00,30,53,83
2024-03-05 17:50:00,39,56,95
2024-03-05 18:00:00,36,62,98
2024-03-05 18:10:00,35,53,88
2024-03-05 18:20:00,32,51,83
2024-03-05 18:30:00,27,45,72
2024-03-05 18:40:00,32,44,76
2024-03-05 18:50:00,25,44,69
2024-03-05 19:00:00,26,49,75
2024-03-05 19:10:00,25,32,57
2024-03-05 19:20:00,18,37,55
2024-03-05 19:30:00,27,49,76
2024-03-05 19:40:00,23,36,59
2024-03-05 19:50:00,24,34,58
2024-03-05 20:00:00,23,27,50
2024-03-05 20:10:00,22,38,60
2024-03-05 20:20:00,25,41,66
2024-03-05 20:30:00,19,28,47
2024-03-05 20:40:00,21,29,50
2024-03-05 20:50:00,16,35,51
2024-03-05 21:00:00,14,37,51
2024-03-05 21:10:00,26,18,44
2024-03-05 21:20:00,20,30,50
2024-03-05 21:30:00,15,30,45
2024-03-05 21:40:00,9,15,24
2024-03-05 21:50:00,15,26,41
2024-03-05 22:00:00,25,22,47
2024-03-05 22:10:00,22,30,52
2024-03-05 22:20:00,16,29,45
2024-03-05 22:30:00,10,18,28
2024-03-05 22:40:00,13,15,28
2024-03-05 22:50:00,7,7,14
2024-03-05 23:00:00,9,8,17
2024-03-05 23:10:00,9,7,16
2024-03-05 23:20:00,4,10,14
2024-03-05 23:30:00,11,9,20
2024-03-05 23:40:00,3,4,7
2024-03-05 23:50:00,3,15,18
2024-03-06 00:00:00,8,4,12
2024-03-06 00:10:00,4,3,7
2024-03-06 00:20:00,3,6,9
2024-03-06 00:30:00,3,8,11
2024-03-06 00:40:00,5,10,15
2024-03-06 00:50:00,2,6,8
2024-03-06 01:00:00,1,12,13
2024-03-06 01:10:00,2,3,5
2024-03-06 01:20:00,3,3,6
2024-03-06 01:30:00,2,0,2
2024-03-06 01:40:00,3,5,8
2024-03-06 01:50:00,4,2,6
2024-03-06 02:00:00,2,0,2
2024-03-06 02:10:00,1,2,3
2024-03-06 02:20:00,0,3,3
2024-03-06 02:30:00,3,4,7
2024-03-06 02:40:00,2,4,6
2024-03-06 02:50:00,3,4,7
2024-03-06 03:00:00,1,0,1
2024-03-06 03:10:00,0,0,0
2024-03-06 03:20:00,1,2,3
2024-03-06 03:30:00,0,0,0
2024-03-06 03:40:00,2,4,6
2024-03-06 03:50:00,2,3,5
2024-03-06 04:00:00,2,1,3
2024-03-06 04:10:00,2,3,5
2024-03-06 04:20:00,5,9,14
2024-03-06 04:30:00,4,2,6
2024-03-06 04:40:00,4,12,16
2024-03-06 04:50:00,5,2,7
2024-03-06 05:00:00,8,4,12
2024-03-06 05:10:00,4,13,17
2024-03-06 05:20:00,14,23,37
2024-03-06 05:30:00,9,19,28
2024-03-06 05:40:00,10,30,40
2024-03-06 05:50:00,8,42,50
2024-03-06 06:00:00,18,38,56
2024-03-06 06:10:00,15,47,62
2024-03-06 06:20:00,12,41,53
2024-03-06 06:30:00,22,43,65
2024-03-06 06:40:00,16,39,55
2024-03-06 06:50:00,27,62,89
2024-03-06 07:00:00,21,44,65
2024-03-06 07:10:00,24,58,82
2024-03-06 07:20:00,27,45,72
2024-03-06 07:30:00,33,55,88
2024-03-06 07:40:00,33,54,87
2024-03-06 07:50:00,31,45,76
2024-03-06 08:00:00,34,53,87
2024-03-06 08:10:00,29,53,82
2024-03-06 08:20:00,24,44,68
2024-03-06 08:30:00,36,54,90
2024-03-06 08:40:00,31,58,89
2024-03-06 08:50:00,34,47,81
2024-03-06 09:00:00,30,47,77
2024-03-06 09:10:00,38,44,82
2024-03-06 09:20:00,34,39,73
2024-03-06 09:30:00,32,65,97
2024-03-06 09:40:00,38,45,83
2024-03-06 09:50:00,37,56,93
2024-03-06 10:00:00,36,43,79
2024-03-06 10:10:00,41,52,93
2024-03-06 10:20:00,32,49,81
2024-03-06 10:30:00,57,59,116
2024-03-06 10:40:00,41,53,94
2024-03-06 10:50:00,35,56,91
2024-03-06 11:00:00,46,52,98
2024-03-06 11:10:00,33,51,84
2024-03-06 11:20:00,40,47,87
2024-03-06 11:30:00,38,41,79
2024-03-06 11:40:00,44,48,92
2024-03-06 11:50:00,49,43,92
2024-03-06 12:00:00,52,50,102
2024-03-06 12:10:00,34,42,76
2024-03-06 12:20:00,43,49,92
2024-03-06 12:30:00,43,45,88
2024-03-06 12:40:00,39,47,86
2024-03-06 12:50:00,34,48,82
2024-03-06 13:00:00,42,40,82
2024-03-06 13:10:00,42,60,102
2024-03-06 13:20:00,44,55,99
2024-03-06 13:30:00,34,50,84
2024-03-06 13:40:00,33,43,76
2024-03-06 13:50:00,40,49,89
2024-03-06 14:00:00,44,52,96
2024-03-06 14:10:00,30,52,82
2024-03-06 14:20:00,40,50,90
2024-03-06 14:30:00,35,50,85
2024-03-06 14:40:00,20,51,71
2024-03-06 14:50:00,43,49,92
2024-03-06 15:00:00,40,56,96
2024-03-06 15:10:00,43,58,101
2024-03-06 15:20:00,50,56,106
2024-03-06 15:30:00,55,54,109
2024-03-06 15:40:00,34,52,86
2024-03-06 15:50:00,44,50,94
2024-03-06 16:00:00,32,58,90
2024-03-06 16:10:00,39,54,93
2024-03-06 16:20:00,39,52,91
2024-03-06 16:30:00,53,70,123
2024-03-06 16:40:00,36,40,76
2024-03-06 16:50:00,37,50,87
2024-03-06 17:00:00,53,58,111
2024-03-06 17:10:00,36,38,74
2024-03-06 17:20:00,47,64,111
2024-03-06 17:30:00,52,61,113
2024-03-06 17:40:00,38,57,95
2024-03-06 17:50:00,36,54,90
2024-03-06 18:00:00,43,62,105
2024-03-06 18:10:00,42,43,85
2024-03-06 18:20:00,21,58,79
2024-03-06 18:30:00,34,44,78
2024-03-06 18:40:00,25,36,61
2024-03-06 18:50:00,31,37,68
2024-03-06 19:00:00,29,35,64
2024-03-06 19:10:00,28,34,62
2024-03-06 19:20:00,28,30,58
2024-03-06 19:30:00,22,45,67
2024-03-06 19:40:00,34,40,74
2024-03-06 19:50:00,26,31,57
2024-03-06 20:00:00,26,23,49
2024-03-06 20:10:00,18,35,53
2024-03-06 20:20:00,23,23,46
2024-03-06 20:30:00,18,17,35
2024-03-06 20:40:00,21,21,42
2024-03-06 20:50:00,23,26,49
2024-03-06 21:00:00,17,29,46
2024-03-06 21:10:00,22,21,43
2024-03-06 21:20:00,19,18,37
2024-03-06 21:30:00,22,32,54
2024-03-06 21:40:00,19,22,41
2024-03-06 21:50:00,30,20,50
2024-03-06 22:00:00,19,22,41
2024-03-06 22:10:00,17,35,52
2024-03-06 22:20:00,15,15,30
2024-03-06 22:30:00,15,20,35
2024-03-06 22:40:00,12,15,27
2024-03-06 22:50:00,18,12,30
2024-03-06 23:00:00,17,13,30
2024-03-06 23:10:00,12,13,25
2024-03-06 23:20:00,8,19,27
2024-03-06 23:30:00,7,12,19
2024-03-06 23:40:00,11,5,16
2024-03-06 23:50:00,1,12,13
2024-03-07 00:00:00,9,4,13
2024-03-07 00:10:00,4,7,11
2024-03-07 00:20:00,2,7,9
2024-03-07 00:30:00,5,4,9
2024-03-07 00:40:00,1,8,9
2024-03-07 00:50:00,5,7,12
2024-03-07 01:00:00,4,6,10
2024-03-07 01:10:00,2,5,7
2024-03-07 01:20:00,0,2,2
2024-03-07 01:30:00,1,5,6
2024-03-07 01:40:00,3,2,5
2024-03-07 01:50:00,1,1,2
2024-03-07 02:00:00,0,6,6
2024-03-07 02:10:00,1,2,3
2024-03-07 02:20:00,0,0,0
2024-03-07 02:30:00,3,3,6
2024-03-07 02:40:00,1,4,5
2024-03-07 02:50:00,1,0,1
2024-03-07 03:00:00,2,2,4
2024-03-07 03:10:00,0,10,10
2024-03-07 03:20:00,3,1,4
2024-03-07 03:30:00,4,2,6
2024-03-07 03:40:00,1,2,3
2024-03-07 03:50:00,2,1,3
2024-03-07 04:00:00,1,11,12
2024-03-07 04:10:00,4,5,9
2024-03-07 04:20:00,1,3,4
2024-03-07 04:30:00,7,5,12
2024-03-07 04:40:00,4,9,13
2024-03-07 04:50:00,4,4,8
2024-03-07 05:00:00,7,4,11
2024-03-07 05:10:00,12,16,28
2024-03-07 05:20:00,13,22,35
2024-03-07 05:30:00,9,23,32
2024-03-07 05:40:00,10,35,45
2024-03-07 05:50:00,14,41,55
2024-03-07 06:00:00,11,28,39
2024-03-07 06:10:00,10,40,50
2024-03-07 06:20:00,15,47,62
2024-03-07 06:30:00,20,30,50
2024-03-07 06:40:00,15,47,62
2024-03-07 06:50:00,19,56,75
2024-03-07 07:00:00,22,45,67
2024-03-07 07:10:00,28,53,81
2024-03-07 07:20:00,40,57,97
2024-03-07 07:30:00,31,47,78
2024-03-07 07:40:00,26,43,69
2024-03-07 07:50:00,24,43,67
2024-03-07 08:00:00,21,58,79
2024-03-07 08:10:00,30,53,83
2024-03-07 08:20:00,30,53,83
2024-03-07 08:30:00,40,38,78
2024-03-07 08:40:00,30,31,61
2024-03-07 08:50:00,28,51,79
2024-03-07 09:00:00,44,34,78
2024-03-07 09:10:00,28,61,89
2024-03-07 09:20:00,36,59,95
2024-03-07 09:30:00,44,58,102
2024-03-07 09:40:00,45,57,102
2024-03-07 09:50:00,13,68,81
2024-03-07 10:00:00,45,40,85
2024-03-07 10:10:00,44,42,86
2024-03-07 10:20:00,25,54,79
2024-03-07 10:30:00,42,63,105
2024-03-07 10:40:00,33,51,84
2024-03-07 10:50:00,41,67,108
2024-03-07 11:00:00,50,51,101
2024-03-07 11:10:00,43,46,89
2024-03-07 11:20:00,39,48,87
2024-03-07 11:30:00,40,47,87
2024-03-07 11:40:00,45,51,96
2024-03-07 11:50:00,38,49,87
2024-03-07 12:00:00,42,58,100
2024-03-07 12:10:00,38,59,97
2024-03-07 12:20:00,43,63,106
2024-03-07 12:30:00,45,56,101
2024-03-07 12:40:00,40,58,98
2024-03-07 12:50:00,42,53,95
2024-03-07 13:00:00,53,51,104
2024-03-07 13:10:00,41,37,78
2024-03-07 13:20:00,32,45,77
2024-03-07 13:30:00,43,46,89
2024-03-07 13:40:00,55,36,91
2024-03-07 13:50:00,41,42,83
2024-03-07 14:00:00,32,40,72
2024-03-07 14:10:00,39,41,80
2024-03-07 14:20:00,52,36,88
2024-03-07 14:30:00,56,52,108
2024-03-07 14:40:00,31,33,64
2024-03-07 14:50:00,56,60,116
2024-03-07 15:00:00,51,49,100
2024-03-07 15:10:00,52,70,122
2024-03-07 15:20:00,47,70,117
2024-03-07 15:30:00,44,59,103
2024-03-07 15:40:00,37,58,95
2024-03-07 15:50:00,48,50,98
2024-03-07 16:00:00,43,55,98
2024-03-07 16:10:00,39,69,108
2024-03-07 16:20:00,37,51,88
2024-03-07 16:30:00,51,63,114
2024-03-07 16:40:00,32,49,81
2024-03-07 16:50:00,62,40,102
2024-03-07 17:00:00,39,48,87
2024-03-07 17:10:00,32,31,63
2024-03-07 17:20:00,49,52,101
2024-03-07 17:30:00,37,54,91
2024-03-07 17:40:00,44,57,101
2024-03-07 17:50:00,32,52,84
2024-03-07 18:00:00,34,50,84
2024-03-07 18:10:00,25,43,68
2024-03-07 18:20:00,22,68,90
2024-03-07 18:30:00,29,30,59
2024-03-07 18:40:00,26,43,69
2024-03-07 18:50:00,27,37,64
2024-03-07 19:00:00,27,35,62
2024-03-07 19:10:00,33,40,73
2024-03-07 19:20:00,21,40,61
2024-03-07 19:30:00,25,41,66
2024-03-07 19:40:00,18,36,54
2024-03-07 19:50:00,21,32,53
2024-03-07 20:00:00,29,35,64
2024-03-07 20:10:00,18,38,56
2024-03-07 20:20:00,26,21,47
2024-03-07 20:30:00,19,24,43
2024-03-07 20:40:00,23,31,54
2024-03-07 20:50:00,22,23,45
2024-03-07 21:00:00,19,24,43
2024-03-07 21:10:00,21,28,49
2024-03-07 21:20:00,22,21,43
2024-03-07 21:30:00,14,21,35
2024-03-07 21:40:00,16,21,37
2024-03-07 21:50:00,10,30,40
2024-03-07 22:00:00,11,21,32
2024-03-07 22:10:00,17,26,43
2024-03-07 22:20:00,22,19,41
2024-03-07 22:30:00,19,27,46
2024-03-07 22:40:00,12,11,23
2024-03-07 22:50:00,12,22,34
2024-03-07 23:00:00,14,16,30
2024-03-07 23:10:00,9,11,20
2024-03-07 23:20:00,9,13,22
2024-03-07 23:30:00,7,12,19
2024-03-07 23:40:00,11,3,14
2024-03-07 23:50:00,6,18,24
2024-03-08 00:00:00,3,8,11
2024-03-08 00:10:00,6,9,15
2024-03-08 00:20:00,6,6,12
2024-03-08 00:30:00,5,7,12
2024-03-08 00:40:00,5,5,10
2024-03-08 00:50:00,0,5,5
2024-03-08 01:00:00,3,14,17
2024-03-08 01:10:00,4,3,7
2024-03-08 01:20:00,2,3,5
2024-03-08 01:30:00,0,3,3
2024-03-08 01:40:00,0,2,2
2024-03-08 01:50:00,2,6,8
2024-03-08 02:00:00,1,5,6
2024-03-08 02:10:00,0,3,3
2024-03-08 02:20:00,0,7,7
2024-03-08 02:30:00,1,0,1
2024-03-08 02:40:00,2,1,3
2024-03-08 02:50:00,4,1,5
2024-03-08 03:00:00,1,2,3
2024-03-08 03:10:00,1,0,1
2024-03-08 03:20:00,0,0,0
2024-03-08 03:30:00,1,4,5
2024-03-08 03:40:00,1,3,4
2024-03-08 03:50:00,3,2,5
2024-03-08 04:00:00,2,5,7
2024-03-08 04:10:00,2,7,9
2024-03-08 04:20:00,3,4,7
2024-03-08 04:30:00,4,2,6
2024-03-08 04:40:00,4,5,9
2024-03-08 04:50:00,2,11,13
2024-03-08 05:00:00,8,7,15
2024-03-08 05:10:00,6,15,21
2024-03-08 05:20:00,12,24,36
2024-03-08 05:30:00,8,21,29
2024-03-08 05:40:00,11,31,42
2024-03-08 05:50:00,7,34,41
2024-03-08 06:00:00,15,32,47
2024-03-08 06:10:00,11,28,39
2024-03-08 06:20:00,15,38,53
2024-03-08 06:30:00,14,25,39
2024-03-08 06:40:00,21,47,68
2024-03-08 06:50:00,15,43,58
2024-03-08 07:00:00,22,50,72
2024-03-08 07:10:00,32,67,99
2024-03-08 07:20:00,31,50,81
2024-03-08 07:30:00,22,53,75
2024-03-08 07:40:00,31,45,76
2024-03-08 07:50:00,34,48,82
2024-03-08 08:00:00,28,65,93
2024-03-08 08:10:00,27,51,78
2024-03-08 08:20:00,29,56,85
2024-03-08 08:30:00,24,56,80
2024-03-08 08:40:00,26,43,69
2024-03-08 08:50:00,31,59,90
2024-03-08 09:00:00,28,59,87
2024-03-08 09:10:00,34,55,89
2024-03-08 09:20:00,49,58,107
2024-03-08 09:30:00,36,56,92
2024-03-08 09:40:00,48,67,115
2024-03-08 09:50:00,28,59,87
2024-03-08 10:00:00,46,53,99
2024-03-08 10:10:00,44,63,107
2024-03-08 10:20:00,52,68,120
2024-03-08 10:30:00,40,55,95
2024-03-08 10:40:00,40,57,97
2024-03-08 10:50:00,39,67,106
2024-03-08 11:00:00,37,60,97
2024-03-08 11:10:00,55,59,114
2024-03-08 11:20:00,50,45,95
2024-03-08 11:30:00,34,53,87
2024-03-08 11:40:00,47,50,97
2024-03-08 11:50:00,47,50,97
2024-03-08 12:00:00,53,62,115
2024-03-08 12:10:00,42,49,91
2024-03-08 12:20:00,48,66,114
2024-03-08 12:30:00,44,67,111
2024-03-08 12:40:00,39,55,94
2024-03-08 12:50:00,41,54,95
2024-03-08 13:00:00,34,60,94
2024-03-08 13:10:00,46,58,104
2024-03-08 13:20:00,37,49,86
2024-03-08 13:30:00,44,53,97
2024-03-08 13:40:00,55,37,92
2024-03-08 13:50:00,50,58,108
2024-03-08 14:00:00,41,57,98
2024-03-08 14:10:00,45,43,88
2024-03-08 14:20:00,54,43,97
2024-03-08 14:30:00,51,54,105
2024-03-08 14:40:00,50,49,99
2024-03-08 14:50:00,46,57,103
2024-03-08 15:00:00,55,59,114
2024-03-08 15:10:00,47,56,103
2024-03-08 15:20:00,47,59,106
2024-03-08 15:30:00,49,40,89
2024-03-08 15:40:00,46,45,91
2024-03-08 15:50:00,46,48,94
2024-03-08 16:00:00,37,54,91
2024-03-08 16:10:00,41,54,95
2024-03-08 16:20:00,55,46,101
2024-03-08 16:30:00,49,58,107
2024-03-08 16:40:00,42,63,105
2024-03-08 16:50:00,55,67,122
2024-03-08 17:00:00,37,45,82
2024-03-08 17:10:00,55,41,96
2024-03-08 17:20:00,35,44,79
2024-03-08 17:30:00,54,51,105
2024-03-08 17:40:00,35,58,93
2024-03-08 17:50:00,39,60,99
2024-03-08 18:00:00,28,68,96
2024-03-08 18:10:00,42,65,107
2024-03-08 18:20:00,28,60,88
2024-03-08 18:30:00,27,59,86
2024-03-08 18:40:00,25,44,69
2024-03-08 18:50:00,25,62,87
2024-03-08 19:00:00,32,42,74
2024-03-08 19:10:00,26,41,67
2024-03-08 19:20:00,30,43,73
2024-03-08 19:30:00,26,38,64
2024-03-08 19:40:00,18,38,56
2024-03-08 19:50:00,25,38,63
2024-03-08 20:00:00,21,37,58
2024-03-08 20:10:00,21,37,58
2024-03-08 20:20:00,20,22,42
2024-03-08 20:30:00,15,24,39
2024-03-08 20:40:00,15,30,45
2024-03-08 20:50:00,20,29,49
2024-03-08 21:00:00,25,16,41
2024-03-08 21:10:00,26,35,61
2024-03-08 21:20:00,20,27,47
2024-03-08 21:30:00,20,20,40
2024-03-08 21:40:00,21,31,52
2024-03-08 21:50:00,11,25,36
2024-03-08 22:00:00,21,23,44
2024-03-08 22:10:00,21,43,64
2024-03-08 22:20:00,19,35,54
2024-03-08 22:30:00,18,31,49
2024-03-08 22:40:00,12,21,33
2024-03-08 22:50:00,22,16,38
2024-03-08 23:00:00,12,19,31
2024-03-08 23:10:00,18,35,53
2024-03-08 23:20:00,11,22,33
2024-03-08 23:30:00,12,17,29
2024-03-08 23:40:00,8,25,33
2024-03-08 23:50:00,7,19,26
2024-03-09 00:00:00,16,19,35
2024-03-09 00:10:00,12,19,31
2024-03-09 00:20:00,11,12,23
2024-03-09 00:30:00,9,12,21
2024-03-09 00:40:00,8,9,17
2024-03-09 00:50:00,7,13,20
2024-03-09 01:00:00,13,18,31
2024-03-09 01:10:00,8,7,15
2024-03-09 01:20:00,4,9,13
2024-03-09 01:30:00,4,8,12
2024-03-09 01:40:00,6,6,12
2024-03-09 01:50:00,6,4,10
2024-03-09 02:00:00,4,4,8
2024-03-09 02:10:00,4,13,17
2024-03-09 02:20:00,1,10,11
2024-03-09 02:30:00,4,7,11
2024-03-09 02:40:00,2,13,15
2024-03-09 02:50:00,2,6,8
2024-03-09 03:00:00,2,2,4
2024-03-09 03:10:00,5,4,9
2024-03-09 03:20:00,4,6,10
2024-03-09 03:30:00,2,5,7
2024-03-09 03:40:00,6,3,9
2024-03-09 03:50:00,3,6,9
2024-03-09 04:00:00,2,3,5
2024-03-09 04:10:00,5,14,19
2024-03-09 04:20:00,2,8,10
2024-03-09 04:30:00,6,2,8
2024-03-09 04:40:00,1,1,2
2024-03-09 04:50:00,2,5,7
2024-03-09 05:00:00,0,3,3
2024-03-09 05:10:00,3,11,14
2024-03-09 05:20:00,0,9,9
2024-03-09 05:30:00,7,6,13
2024-03-09 05:40:00,7,13,20
2024-03-09 05:50:00,2,12,14
2024-03-09 06:00:00,5,3,8
2024-03-09 06:10:00,6,16,22
2024-03-09 06:20:00,8,16,24
2024-03-09 06:30:00,12,17,29
2024-03-09 06:40:00,8,20,28
2024-03-09 06:50:00,5,20,25
2024-03-09 07:00:00,12,18,30
2024-03-09 07:10:00,13,20,33
2024-03-09 07:20:00,7,16,23
2024-03-09 07:30:00,13,17,30
2024-03-09 07:40:00,17,31,48
2024-03-09 07:50:00,23,27,50
2024-03-09 08:00:00,16,33,49
2024-03-09 08:10:00,18,33,51
2024-03-09 08:20:00,19,22,41
2024-03-09 08:30:00,29,39,68
2024-03-09 08:40:00,27,37,64
2024-03-09 08:50:00,24,32,56
2024-03-09 09:00:00,30,51,81
2024-03-09 09:10:00,24,44,68
2024-03-09 09:20:00,34,36,70
2024-03-09 09:30:00,30,47,77
2024-03-09 09:40:00,48,59,107
2024-03-09 09:50:00,34,56,90
2024-03-09 10:00:00,39,45,84
2024-03-09 10:10:00,43,54,97
2024-03-09 10:20:00,45,49,94
2024-03-09 10:30:00,39,49,88
2024-03-09 10:40:00,43,43,86
2024-03-09 10:50:00,38,46,84
2024-03-09 11:00:00,51,44,95
2024-03-09 11:10:00,51,45,96
2024-03-09 11:20:00,52,62,114
2024-03-09 11:30:00,46,68,114
2024-03-09 11:40:00,26,63,89
2024-03-09 11:50:00,83,74,157
2024-03-09 12:00:00,38,66,104
2024-03-09 12:10:00,23,51,74
2024-03-09 12:20:00,55,54,109
2024-03-09 12:30:00,34,40,74
2024-03-09 12:40:00,54,51,105
2024-03-09 12:50:00,53,71,124
2024-03-09 13:00:00,44,73,117
2024-03-09 13:10:00,58,57,115
2024-03-09 13:20:00,46,47,93
2024-03-09 13:30:00,45,60,105
2024-03-09 13:40:00,44,46,90
2024-03-09 13:50:00,55,49,104
2024-03-09 14:00:00,42,46,88
2024-03-09 14:10:00,68,53,121
2024-03-09 14:20:00,49,52,101
2024-03-09 14:30:00,42,56,98
2024-03-09 14:40:00,41,63,104
2024-03-09 14:50:00,52,47,99
2024-03-09 15:00:00,44,54,98
2024-03-09 15:10:00,42,43,85
2024-03-09 15:20:00,48,59,107
2024-03-09 15:30:00,39,51,90
2024-03-09 15:40:00,44,59,103
2024-03-09 15:50:00,41,54,95
2024-03-09 16:00:00,40,50,90
2024-03-09 16:10:00,53,55,108
2024-03-09 16:20:00,37,39,76
2024-03-09 16:30:00,39,54,93
2024-03-09 16:40:00,46,60,106
2024-03-09 16:50:00,41,54,95
2024-03-09 17:00:00,45,50,95
2024-03-09 17:10:00,45,63,108
2024-03-09 17:20:00,36,45,81
2024-03-09 17:30:00,36,70,106
2024-03-09 17:40:00,42,44,86
2024-03-09 17:50:00,36,42,78
2024-03-09 18:00:00,38,46,84
2024-03-09 18:10:00,45,55,100
2024-03-09 18:20:00,41,53,94
